School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
Iowa State,2002-09-28,6,,Nebraska,W,4,36,22,12,29,41.4,192,1,30,81,2.7,1,4,1,5
Kansas,2002-09-28,5,@,Tulsa,W,6,43,10,19,31,61.3,236,4,32,216,6.8,1,0,2,2
Kent State,2002-09-28,5,@,Northern Illinois,L,0,6,-7,7,19,36.8,60,0,49,240,4.9,0,1,0,1
Kentucky,2002-09-28,5,@,Florida,L,5,34,-7,28,43,65.1,375,2,46,134,2.9,3,1,0,1
Louisiana Tech,2002-09-28,5,@,Texas A&M,L,0,3,-28,15,30,50.0,238,1,43,206,4.8,3,2,0,2
LSU,2002-09-28,4,,Mississippi State,W,4,31,18,16,43,37.2,161,0,30,88,2.9,1,0,3,3
Maryland,2002-09-28,5,,Wofford,W,4,37,29,7,10,70.0,54,0,48,156,3.3,1,2,0,2
Memphis,2002-09-28,5,@,Alabama-Birmingham,L,2,17,-14,13,22,59.1,167,1,47,223,4.7,2,1,1,2
Miami (OH),2002-09-28,5,@,Akron,W,6,48,17,29,46,63.0,348,2,39,114,2.9,2,1,0,1
Michigan,2002-09-28,5,@,Illinois,W,6,45,17,25,49,51.0,368,2,35,175,5.0,1,2,3,5
Michigan State,2002-09-28,5,,Northwestern,W,4,39,15,19,43,44.2,265,2,36,212,5.9,1,1,1,2
Middle Tennessee State,2002-09-28,4,,Southeast Missouri State,L,2,14,-10,14,23,60.9,204,2,43,203,4.7,1,0,2,2
Minnesota,2002-09-28,5,@,Purdue,L,1,15,-13,19,32,59.4,190,1,46,153,3.3,2,3,0,3
Mississippi State,2002-09-28,4,@,Louisiana State,L,1,13,-18,4,12,33.3,52,1,53,256,4.8,2,3,0,3
Missouri,2002-09-28,4,,Troy,W,5,44,37,18,31,58.1,231,1,28,69,2.5,0,1,4,5
Navy,2002-09-28,4,,Duke,L,2,17,-26,17,25,68.0,191,3,49,288,5.9,3,2,0,2
Nebraska,2002-09-28,5,@,Iowa State,L,2,14,-22,19,32,59.4,220,1,52,192,3.7,3,1,2,3
Nevada,2002-09-28,4,,Colorado State,L,4,28,-4,16,29,55.2,271,2,50,260,5.2,2,0,0,0
New Mexico State,2002-09-28,4,@,Georgia,L,1,10,-31,19,36,52.8,207,2,20,92,4.6,2,1,1,2
North Carolina,2002-09-28,4,,Georgia Tech,L,1,13,-8,19,33,57.6,211,2,49,185,3.8,1,0,2,2
North Carolina State,2002-09-28,6,,Massachusetts,W,8,56,32,13,37,35.1,194,2,35,101,2.9,0,0,3,3
North Texas,2002-09-28,5,@,Arizona,L,0,9,-5,16,27,59.3,189,0,35,121,3.5,1,0,0,0
Northern Illinois,2002-09-28,5,,Kent State,W,1,13,7,14,27,51.9,109,0,41,229,5.6,0,0,1,1
Northwestern,2002-09-28,5,@,Michigan State,L,3,24,-15,15,26,57.7,263,2,48,276,5.8,1,0,2,2
Ohio,2002-09-28,5,,Buffalo,W,4,34,2,29,43,67.4,350,3,24,85,3.5,1,0,0,0
Ohio State,2002-09-28,5,,Indiana,W,6,45,28,19,32,59.4,283,2,28,56,2.0,0,0,0,0
Oklahoma,2002-09-28,4,,South Florida,W,4,31,17,24,44,54.5,267,2,34,61,1.8,0,2,1,3
Oregon State,2002-09-28,5,@,Southern California,L,0,0,-22,23,41,56.1,231,2,49,99,2.0,0,1,1,2
Penn State,2002-09-28,4,,Iowa,L,5,35,-7,18,30,60.0,261,4,49,209,4.3,1,1,2,3
Pitt,2002-09-28,5,,Toledo,W,5,37,18,32,46,69.6,331,2,30,104,3.5,1,2,1,3
Purdue,2002-09-28,5,,Minnesota,W,4,28,13,16,48,33.3,233,1,34,83,2.4,0,1,1,2
Rice,2002-09-28,4,,Fresno State,L,4,28,-3,18,29,62.1,325,3,35,101,2.9,1,0,0,0
Rutgers,2002-09-28,5,@,Tennessee,L,2,14,-21,15,28,53.6,284,3,23,94,4.1,2,0,0,0
San Diego State,2002-09-28,5,,UCLA,L,1,7,-36,14,24,58.3,238,2,51,153,3.0,2,0,0,0
San Jose State,2002-09-28,5,,Texas-El Paso,W,8,58,34,19,44,43.2,303,1,35,157,4.5,2,2,4,6
SMU,2002-09-28,5,@,Hawaii,L,1,10,-32,21,43,48.8,314,1,26,173,6.7,3,3,3,6
South Carolina,2002-09-28,5,@,Vanderbilt,W,2,20,6,10,19,52.6,105,2,36,136,3.8,0,0,1,1
South Florida,2002-09-28,4,@,Oklahoma,L,2,14,-17,22,34,64.7,194,2,33,45,1.4,1,1,0,1
Southern Mississippi,2002-09-28,5,@,Army,W,3,27,21,19,43,44.2,252,0,35,141,4.0,0,0,6,6
Stanford,2002-09-28,3,@,Arizona State,L,3,24,-41,23,39,59.0,421,5,34,114,3.4,3,0,1,1
Syracuse,2002-09-28,4,@,Auburn,L,4,34,-3,17,33,51.5,271,2,54,231,4.3,3,2,2,4
Temple,2002-09-28,5,,Cincinnati,L,3,22,-13,24,39,61.5,312,3,41,83,2.0,2,0,1,1
Tennessee,2002-09-28,4,,Rutgers,W,5,35,21,17,32,53.1,151,1,43,121,2.8,0,0,1,1
Texas,2002-09-28,4,@,Tulane,W,7,49,49,14,35,40.0,127,0,29,88,3.0,0,2,2,4
Texas A&M,2002-09-28,4,,Louisiana Tech,W,4,31,28,23,43,53.5,172,0,21,79,3.8,0,0,1,1
Toledo,2002-09-28,5,@,Pittsburgh,L,3,19,-18,18,27,66.7,316,3,40,153,3.8,2,0,1,1
Troy,2002-09-28,5,@,Missouri,L,1,7,-37,19,36,52.8,218,1,52,277,5.3,3,0,1,1
Tulane,2002-09-28,5,,Texas,L,0,0,-49,18,32,56.3,193,2,34,176,5.2,3,1,1,2
Tulsa,2002-09-28,5,,Kansas,L,5,33,-10,21,36,58.3,266,1,50,257,5.1,5,0,0,0
UAB,2002-09-28,5,,Memphis,W,4,31,14,22,40,55.0,259,1,35,68,1.9,1,2,2,4
UCF,2002-09-28,4,,Liberty,W,7,48,31,11,31,35.5,104,1,40,186,4.7,0,1,2,3
UCLA,2002-09-28,4,@,San Diego State,W,5,43,36,18,40,45.0,208,1,30,63,2.1,0,3,2,5
USC,2002-09-28,4,,Oregon State,W,2,22,22,8,31,25.8,80,0,29,51,1.8,0,2,1,3
Utah,2002-09-28,5,,Air Force,L,3,26,-4,6,16,37.5,99,2,48,188,3.9,2,2,1,3
Utah State,2002-09-28,5,@,Boise State,L,5,38,-25,17,28,60.7,376,5,36,178,4.9,3,2,1,3
UTEP,2002-09-28,5,@,San Jose State,L,3,24,-34,25,36,69.4,330,3,37,179,4.8,3,1,1,2
Vanderbilt,2002-09-28,5,,South Carolina,L,2,14,-6,17,25,68.0,213,1,45,185,4.1,1,0,1,1
Virginia,2002-09-28,5,@,Wake Forest,W,5,38,4,13,24,54.2,146,0,68,349,5.1,4,0,0,0
Virginia Tech,2002-09-28,5,@,Western Michigan,W,4,30,30,24,44,54.5,233,0,27,35,1.3,0,3,0,3
Wake Forest,2002-09-28,5,,Virginia,L,4,34,-4,24,30,80.0,349,4,27,49,1.8,1,1,0,1
Washington,2002-09-28,4,,Idaho,W,5,41,14,22,40,55.0,309,2,25,95,3.8,1,1,1,2
Washington State,2002-09-28,5,@,California,W,6,48,10,29,47,61.7,371,3,27,101,3.7,2,0,2,2
West Virginia,2002-09-28,4,,East Carolina,W,5,37,20,23,33,69.7,207,0,24,65,2.7,1,1,2,3
Western Michigan,2002-09-28,4,,Virginia Tech,L,0,0,-30,14,25,56.0,212,1,39,128,3.3,2,0,2,2
Clemson,2002-10-03,5,@,Florida State,L,4,31,-17,8,20,40.0,114,1,49,272,5.6,4,0,0,0
Florida State,2002-10-03,6,,Clemson,W,6,48,17,18,28,64.3,334,2,33,107,3.2,2,2,2,4
Illinois,2002-10-03,6,@,Minnesota,L,1,10,-21,15,30,50.0,144,1,56,302,5.4,2,0,1,1
Minnesota,2002-10-03,6,,Illinois,W,4,31,21,25,51,49.0,339,1,33,104,3.2,0,2,0,2
Brigham Young,2002-10-04,5,@,Utah State,W,5,35,1,24,57,42.1,331,0,18,129,7.2,3,0,3,3
Colorado State,2002-10-04,6,@,Fresno State,L,4,30,-2,20,28,71.4,184,1,36,157,4.4,1,0,0,0
Fresno State,2002-10-04,6,,Colorado State,W,3,32,2,11,23,47.8,219,2,40,247,6.2,2,0,1,1
Utah State,2002-10-04,6,,Brigham Young,L,4,34,-1,28,45,62.2,312,2,55,269,4.9,3,1,1,2
Air Force,2002-10-05,5,,Navy,W,6,48,41,5,12,41.7,87,0,52,260,5.0,1,2,1,3
Akron,2002-10-05,6,@,Eastern Michigan,L,5,34,-8,25,39,64.1,390,4,44,157,3.6,1,1,1,2
Alabama,2002-10-05,6,,Georgia,L,3,25,-2,15,27,55.6,224,2,42,161,3.8,1,1,2,3
Arizona,2002-10-05,5,,Oregon,L,2,14,-17,18,27,66.7,244,2,43,188,4.4,2,1,0,1
Arizona State,2002-10-05,6,,North Carolina,L,5,35,-3,25,40,62.5,417,5,34,61,1.8,0,0,2,2
Arkansas,2002-10-05,4,@,Tennessee,L,4,38,-3,19,28,67.9,291,2,47,162,3.4,3,1,1,2
Arkansas State,2002-10-05,7,,Middle Tennessee State,W,1,13,6,12,23,52.2,137,0,40,193,4.8,1,2,2,4
Army,2002-10-05,5,@,East Carolina,L,3,24,-35,9,15,60.0,137,2,50,191,3.8,5,2,0,2
Ball State,2002-10-05,5,,Northern Illinois,L,4,29,-12,13,20,65.0,171,4,44,144,3.3,0,2,0,2
Baylor,2002-10-05,5,,Kansas,W,4,35,3,23,42,54.8,246,2,30,116,3.9,3,0,1,1
Boise State,2002-10-05,5,,Hawaii,W,7,58,27,35,57,61.4,360,1,16,79,4.9,3,2,1,3
Bowling Green State,2002-10-05,4,,Ohio,W,10,72,51,1,7,14.3,12,0,51,193,3.8,3,2,0,2
Buffalo,2002-10-05,6,,Western Michigan,L,2,17,-14,23,40,57.5,283,2,46,125,2.7,1,3,2,5
California,2002-10-05,6,@,Washington,W,5,34,7,35,59,59.3,399,0,28,42,1.5,2,1,2,3
Cincinnati,2002-10-05,5,,Miami (OH),L,3,26,-5,28,38,73.7,253,2,34,161,4.7,2,1,1,2
Colorado,2002-10-05,5,,Kansas State,W,5,35,4,5,14,35.7,83,0,44,320,7.3,4,0,1,1
Connecticut,2002-10-05,6,@,Miami (FL),L,2,14,-34,25,39,64.1,284,3,29,214,7.4,3,1,1,2
Duke,2002-10-05,6,,Virginia,L,2,22,-5,27,43,62.8,315,1,20,2,0.1,2,0,1,1
East Carolina,2002-10-05,5,,Army,W,8,59,35,17,42,40.5,245,1,34,129,3.8,1,1,3,4
Eastern Michigan,2002-10-05,6,,Akron,W,6,42,8,29,37,78.4,344,2,29,162,5.6,3,2,2,4
Florida,2002-10-05,6,@,Mississippi,L,2,14,-3,18,33,54.5,154,0,33,37,1.1,1,1,0,1
Georgia,2002-10-05,5,@,Alabama,W,3,27,2,16,29,55.2,197,1,37,109,2.9,1,1,1,2
Georgia Tech,2002-10-05,6,,Wake Forest,L,3,21,-3,19,32,59.4,238,0,60,209,3.5,2,0,0,0
Hawaii,2002-10-05,5,@,Boise State,L,4,31,-27,19,30,63.3,215,3,47,186,4.0,3,0,0,0
Houston,2002-10-05,5,@,Texas Christian,L,2,17,-17,15,26,57.7,172,1,48,201,4.2,1,1,2,3
Idaho,2002-10-05,6,,Montana,L,4,31,-7,16,28,57.1,311,2,40,81,2.0,2,0,0,0
Iowa,2002-10-05,6,,Purdue,W,4,31,3,35,59,59.3,410,1,29,97,3.3,3,0,2,2
Kansas,2002-10-05,6,@,Baylor,L,5,32,-3,23,34,67.6,379,3,38,100,2.6,1,1,2,3
Kansas State,2002-10-05,5,@,Colorado,L,4,31,-4,13,20,65.0,289,3,43,194,4.5,2,1,0,1
Kent State,2002-10-05,6,,Marshall,L,3,21,-21,31,45,68.9,377,2,41,268,6.5,3,0,2,2
Louisiana,2002-10-05,5,@,Louisiana State,L,0,0,-48,10,23,43.5,154,3,47,205,4.4,4,2,0,2
Louisiana Tech,2002-10-05,6,@,Rice,L,2,20,-17,4,8,50.0,137,1,59,249,4.2,3,1,0,1
Louisiana-Monroe,2002-10-05,5,,Tulane,L,0,9,-43,22,36,61.1,316,4,39,129,3.3,2,0,1,1
LSU,2002-10-05,5,,Louisiana,W,7,48,48,8,26,30.8,53,0,34,17,0.5,0,2,1,3
Marshall,2002-10-05,4,@,Kent State,W,5,42,21,12,19,63.2,145,0,36,262,7.3,3,0,2,2
Maryland,2002-10-05,6,@,West Virginia,W,6,48,31,16,32,50.0,138,1,57,186,3.3,1,0,3,3
Miami (FL),2002-10-05,5,,Connecticut,W,7,48,34,11,28,39.3,100,1,34,90,2.6,0,1,0,1
Miami (OH),2002-10-05,6,@,Cincinnati,W,4,31,5,27,48,56.3,353,1,27,89,3.3,2,1,2,3
Middle Tennessee State,2002-10-05,5,@,Arkansas State,L,1,7,-6,6,13,46.2,59,0,42,229,5.5,0,1,0,1
Mississippi State,2002-10-05,5,@,South Carolina,L,1,10,-24,11,21,52.4,178,2,59,230,3.9,2,1,1,2
Missouri,2002-10-05,5,,Oklahoma,L,3,24,-7,21,33,63.6,317,2,30,126,4.2,2,0,0,0
Navy,2002-10-05,5,@,Air Force,L,1,7,-41,6,7,85.7,107,0,67,429,6.4,5,0,0,0
Nebraska,2002-10-05,6,,McNeese State,W,5,38,24,15,36,41.7,234,1,43,121,2.8,1,0,0,0
Nevada,2002-10-05,5,@,Nevada-Las Vegas,L,1,17,-4,16,35,45.7,262,2,49,206,4.2,1,1,0,1
New Mexico State,2002-10-05,5,,Texas-El Paso,W,7,49,35,19,26,73.1,213,1,37,117,3.2,1,1,2,3
North Carolina,2002-10-05,5,@,Arizona State,W,5,38,3,27,45,60.0,474,0,35,183,5.2,5,3,2,5
North Texas,2002-10-05,6,,South Florida,L,2,17,-7,29,47,61.7,271,2,44,161,3.7,1,1,1,2
Northern Illinois,2002-10-05,6,@,Ball State,W,5,41,12,20,46,43.5,233,2,41,184,4.5,2,0,4,4
Northwestern,2002-10-05,6,,Ohio State,L,1,16,-11,11,22,50.0,170,0,56,285,5.1,3,3,0,3
Notre Dame,2002-10-05,5,,Stanford,W,4,31,24,21,43,48.8,201,1,30,61,2.0,0,0,3,3
Ohio,2002-10-05,6,@,Bowling Green State,L,3,21,-51,24,30,80.0,343,5,48,349,7.3,5,1,0,1
Ohio State,2002-10-05,6,@,Northwestern,W,3,27,11,24,45,53.3,283,0,27,113,4.2,1,1,1,2
Oklahoma,2002-10-05,5,@,Missouri,W,4,31,7,19,39,48.7,178,1,44,271,6.2,2,0,3,3
Oklahoma State,2002-10-05,5,@,Texas,L,2,15,-2,24,46,52.2,267,1,43,145,3.4,1,0,1,1
Ole Miss,2002-10-05,5,,Florida,W,2,17,3,19,44,43.2,205,2,30,95,3.2,0,0,4,4
Oregon,2002-10-05,5,@,Arizona,W,4,31,17,23,41,56.1,302,2,27,30,1.1,0,0,1,1
Oregon State,2002-10-05,6,,UCLA,L,5,35,-8,24,33,72.7,378,1,53,247,4.7,3,2,0,2
Penn State,2002-10-05,5,@,Wisconsin,W,3,34,3,15,25,60.0,217,2,36,92,2.6,1,0,1,1
Pitt,2002-10-05,6,@,Syracuse,W,6,48,24,14,29,48.3,131,1,38,144,3.8,2,4,0,4
Purdue,2002-10-05,6,@,Iowa,L,4,28,-3,14,22,63.6,226,2,37,158,4.3,0,1,0,1
Rice,2002-10-05,5,,Louisiana Tech,W,5,37,17,22,37,59.5,189,0,27,95,3.5,2,0,3,3
San Jose State,2002-10-05,6,@,Southern Methodist,W,5,34,11,6,18,33.3,70,1,61,267,4.4,1,1,1,2
SMU,2002-10-05,6,,San Jose State,L,2,23,-11,17,35,48.6,277,3,24,57,2.4,1,0,1,1
South Carolina,2002-10-05,6,,Mississippi State,W,4,34,24,21,40,52.5,205,0,25,69,2.8,1,2,3,5
South Florida,2002-10-05,5,@,North Texas,W,3,24,7,8,28,28.6,114,1,35,84,2.4,1,2,3,5
Stanford,2002-10-05,4,@,Notre Dame,L,1,7,-24,14,27,51.9,129,0,43,249,5.8,2,0,1,1
Syracuse,2002-10-05,5,,Pittsburgh,L,3,24,-24,10,15,66.7,279,2,47,180,3.8,3,1,1,2
Tennessee,2002-10-05,5,,Arkansas,W,5,41,3,12,21,57.1,211,1,66,238,3.6,3,0,0,0
Texas,2002-10-05,5,,Oklahoma State,W,2,17,2,14,31,45.2,134,1,29,139,4.8,1,0,3,3
Texas A&M,2002-10-05,5,,Texas Tech,L,7,47,-1,49,61,80.3,474,5,27,70,2.6,0,2,1,3
Texas Christian,2002-10-05,5,,Houston,W,4,34,17,20,46,43.5,242,2,27,27,1.0,0,3,2,5
Texas Tech,2002-10-05,6,@,Texas A&M,W,6,48,1,21,37,56.8,367,7,36,150,4.2,0,0,1,1
Troy,2002-10-05,6,,Austin Peay,W,6,41,38,10,25,40.0,120,0,28,24,0.9,0,1,1,2
Tulane,2002-10-05,6,@,Louisiana-Monroe,W,7,52,43,20,47,42.6,239,0,35,120,3.4,0,3,4,7
UCLA,2002-10-05,5,@,Oregon State,W,5,43,8,16,41,39.0,260,2,18,93,5.2,1,0,2,2
UNLV,2002-10-05,5,,Nevada,W,3,21,4,23,50,46.0,323,1,22,68,3.1,0,1,1,2
USC,2002-10-05,5,@,Washington State,L,4,27,-3,23,44,52.3,315,2,29,201,6.9,1,1,1,2
UTEP,2002-10-05,6,@,New Mexico State,L,2,14,-35,10,16,62.5,189,2,52,286,5.5,4,0,0,0
Virginia,2002-10-05,6,@,Duke,W,3,27,5,26,44,59.1,256,2,47,158,3.4,0,2,1,3
Wake Forest,2002-10-05,6,@,Georgia Tech,W,2,24,3,18,30,60.0,254,3,21,78,3.7,0,1,1,2
Washington,2002-10-05,5,,California,L,2,27,-7,13,24,54.2,266,5,42,125,3.0,0,1,0,1
Washington State,2002-10-05,6,,Southern California,W,3,30,3,32,50,64.0,381,2,32,72,2.3,2,0,1,1
West Virginia,2002-10-05,5,,Maryland,L,2,17,-31,8,20,40.0,162,1,37,215,5.8,4,2,0,2
Western Michigan,2002-10-05,5,@,Buffalo,W,4,31,14,17,36,47.2,136,1,29,75,2.6,1,3,1,4
Wisconsin,2002-10-05,6,,Penn State,L,4,31,-3,21,37,56.8,287,0,36,149,4.1,3,0,1,1
Wyoming,2002-10-05,5,,Citadel,W,5,34,4,24,48,50.0,335,1,41,201,4.9,2,2,0,2
Louisville,2002-10-08,6,@,Memphis,W,5,38,6,22,45,48.9,261,4,37,98,2.6,1,1,1,2
Memphis,2002-10-08,6,,Louisville,L,5,32,-6,21,31,67.7,177,2,38,132,3.5,2,1,0,1
Boston College,2002-10-10,5,,Virginia Tech,L,3,23,-5,4,7,57.1,86,1,61,334,5.5,3,0,0,0
Minnesota,2002-10-10,7,,Northwestern,W,6,45,3,21,35,60.0,216,1,39,306,7.8,5,0,0,0
Northwestern,2002-10-10,7,@,Minnesota,L,6,42,-3,6,9,66.7,101,2,70,418,6.0,3,1,0,1
Virginia Tech,2002-10-10,6,@,Boston College,W,4,28,5,16,30,53.3,232,0,26,83,3.2,2,1,3,4
Air Force,2002-10-12,6,,Brigham Young,W,7,52,43,23,46,50.0,325,1,18,-21,-1.2,0,1,4,5
Akron,2002-10-12,7,,Liberty,W,7,49,28,15,26,57.7,262,1,31,109,3.5,1,2,1,3
Arizona,2002-10-12,6,@,Washington,L,4,28,-4,25,35,71.4,345,3,38,82,2.2,1,1,0,1
Arizona State,2002-10-12,7,,Oregon State,W,1,13,4,16,40,40.0,224,0,31,9,0.3,0,1,3,4
Arkansas,2002-10-12,5,@,Auburn,W,5,38,21,21,34,61.8,288,1,40,104,2.6,1,1,2,3
Arkansas State,2002-10-12,8,@,Mississippi,L,2,17,-35,17,22,77.3,320,3,42,188,4.5,4,3,1,4
Army,2002-10-12,6,,Texas Christian,L,4,27,-19,12,15,80.0,147,1,60,265,4.4,4,2,0,2
Auburn,2002-10-12,6,,Arkansas,L,2,17,-21,7,15,46.7,66,0,45,426,9.5,5,0,1,1
Ball State,2002-10-12,6,@,Toledo,L,2,17,-20,21,26,80.8,258,3,39,260,6.7,2,1,0,1
Baylor,2002-10-12,6,,Texas A&M,L,0,0,-41,18,37,48.6,257,4,39,138,3.5,1,0,1,1
Boise State,2002-10-12,6,@,Tulsa,W,7,52,28,26,52,50.0,319,3,29,82,2.8,0,1,0,1
Bowling Green State,2002-10-12,5,@,Central Michigan,W,6,45,10,27,47,57.4,232,1,39,209,5.4,4,0,0,0
Brigham Young,2002-10-12,6,@,Air Force,L,1,9,-43,4,9,44.4,77,0,79,386,4.9,7,0,0,0
Buffalo,2002-10-12,7,@,Marshall,L,3,21,-45,31,40,77.5,485,4,31,248,8.0,3,2,0,2
California,2002-10-12,7,@,Southern California,L,4,28,-2,25,39,64.1,289,2,51,175,3.4,1,1,2,3
Central Michigan,2002-10-12,6,,Bowling Green State,L,5,35,-10,18,33,54.5,176,1,44,228,5.2,4,0,1,1
Cincinnati,2002-10-12,6,@,Tulane,L,2,17,-18,14,23,60.9,163,2,36,92,2.6,1,1,0,1
Clemson,2002-10-12,6,@,Virginia,L,2,17,-5,23,32,71.9,208,1,40,80,2.0,1,0,1,1
Colorado,2002-10-12,6,@,Kansas,W,7,53,24,17,34,50.0,241,2,47,209,4.4,2,1,1,2
Colorado State,2002-10-12,7,,Wyoming,W,6,44,8,25,44,56.8,267,2,34,95,2.8,2,0,2,2
Duke,2002-10-12,7,@,Wake Forest,L,1,10,-26,6,13,46.2,70,0,43,154,3.6,3,1,0,1
Eastern Michigan,2002-10-12,7,@,Ohio,L,4,27,-28,7,9,77.8,132,2,69,418,6.1,5,0,0,0
Florida,2002-10-12,7,,Louisiana State,L,1,7,-29,13,20,65.0,153,2,48,249,5.2,1,0,0,0
Florida State,2002-10-12,7,@,Miami (FL),L,3,27,-1,20,45,44.4,362,2,30,115,3.8,2,1,2,3
Fresno State,2002-10-12,7,,Southern Methodist,W,4,30,23,21,34,61.8,213,0,43,149,3.5,1,1,2,3
Georgia,2002-10-12,6,,Tennessee,W,1,18,5,12,19,63.2,182,2,40,162,4.1,0,1,0,1
Hawaii,2002-10-12,6,,Nevada,W,8,59,25,20,38,52.6,246,2,35,223,6.4,3,2,2,4
Houston,2002-10-12,6,@,Alabama-Birmingham,L,5,34,-17,18,34,52.9,329,3,40,77,1.9,3,0,0,0
Idaho,2002-10-12,7,@,Louisiana-Monroe,L,2,14,-20,20,27,74.1,274,1,47,326,6.9,4,2,2,4
Illinois,2002-10-12,7,,Purdue,W,5,38,7,26,36,72.2,288,1,56,278,5.0,2,2,2,4
Indiana,2002-10-12,6,,Wisconsin,W,4,32,3,13,25,52.0,121,1,48,221,4.6,2,0,1,1
Iowa,2002-10-12,7,,Michigan State,W,5,44,28,22,46,47.8,194,1,33,55,1.7,1,2,3,5
Iowa State,2002-10-12,7,,Texas Tech,W,4,31,14,37,51,72.5,272,1,30,189,6.3,1,3,1,4
Kansas,2002-10-12,7,,Colorado,L,4,29,-24,12,20,60.0,119,3,48,427,8.9,3,0,1,1
Kansas State,2002-10-12,6,,Oklahoma State,W,7,44,35,16,44,36.4,144,1,28,40,1.4,0,1,4,5
Kentucky,2002-10-12,6,,South Carolina,L,1,12,-4,10,18,55.6,212,0,41,138,3.4,2,0,1,1
Louisiana,2002-10-12,6,@,New Mexico State,L,4,28,-3,13,23,56.5,209,1,44,204,4.6,2,4,0,4
Louisiana-Monroe,2002-10-12,6,,Idaho,W,5,34,20,35,57,61.4,415,1,30,87,2.9,1,0,2,2
LSU,2002-10-12,6,@,Florida,W,4,36,29,18,44,40.9,163,1,25,74,3.0,0,0,4,4
Marshall,2002-10-12,5,,Buffalo,W,9,66,45,14,36,38.9,139,0,42,239,5.7,3,2,2,4
Miami (FL),2002-10-12,6,,Florida State,W,4,28,1,8,20,40.0,83,1,52,296,5.7,2,1,0,1
Miami (OH),2002-10-12,7,,Northern Illinois,L,5,41,-7,11,21,52.4,292,2,25,222,8.9,5,0,1,1
Michigan,2002-10-12,6,,Penn State,W,4,27,3,20,34,58.8,274,2,28,81,2.9,1,0,0,0
Michigan State,2002-10-12,6,@,Iowa,L,2,16,-28,9,21,42.9,157,2,40,127,3.2,1,0,1,1
Middle Tennessee State,2002-10-12,6,@,Vanderbilt,W,3,21,1,13,23,56.5,107,0,43,180,4.2,2,0,2,2
Mississippi State,2002-10-12,6,,Troy,W,1,11,3,7,26,26.9,61,0,33,136,4.1,1,0,6,6
Missouri,2002-10-12,6,@,Nebraska,L,1,13,-11,4,12,33.3,34,1,62,325,5.2,1,1,0,1
Navy,2002-10-12,6,,Rice,L,1,10,-7,9,13,69.2,65,0,63,219,3.5,2,2,0,2
Nebraska,2002-10-12,7,,Missouri,W,3,24,11,14,29,48.3,123,0,30,97,3.2,1,0,0,0
Nevada,2002-10-12,6,@,Hawaii,L,5,34,-25,25,40,62.5,520,3,27,154,5.7,4,1,1,2
New Mexico,2002-10-12,7,@,Nevada-Las Vegas,W,3,25,9,17,44,38.6,232,1,31,102,3.3,1,1,3,4
New Mexico State,2002-10-12,6,,Louisiana,W,3,31,3,22,30,73.3,228,2,42,147,3.5,2,2,0,2
North Carolina,2002-10-12,6,,North Carolina State,L,2,17,-17,16,26,61.5,170,1,44,258,5.9,4,0,0,0
North Carolina State,2002-10-12,7,@,North Carolina,W,5,34,17,18,36,50.0,266,2,37,85,2.3,0,1,1,2
Northern Illinois,2002-10-12,7,@,Miami (OH),W,7,48,7,41,61,67.2,525,4,39,47,1.2,1,0,3,3
Notre Dame,2002-10-12,6,,Pittsburgh,W,2,14,8,19,44,43.2,313,0,39,89,2.3,0,2,1,3
Ohio,2002-10-12,7,,Eastern Michigan,W,8,55,28,20,34,58.8,289,3,23,117,5.1,1,1,2,3
Ohio State,2002-10-12,7,,San Jose State,W,6,50,43,36,49,73.5,265,1,13,0,0.0,0,4,0,4
Oklahoma,2002-10-12,6,N,Texas,W,4,35,11,12,26,46.2,156,0,35,53,1.5,2,0,3,3
Oklahoma State,2002-10-12,6,@,Kansas State,L,1,9,-35,9,18,50.0,202,2,54,297,5.5,5,2,2,4
Ole Miss,2002-10-12,6,,Arkansas State,W,7,52,35,12,23,52.2,131,0,36,133,3.7,2,0,3,3
Oregon,2002-10-12,6,@,UCLA,W,4,31,1,19,33,57.6,377,4,34,100,2.9,0,0,3,3
Oregon State,2002-10-12,7,@,Arizona State,L,0,9,-4,14,34,41.2,186,1,33,55,1.7,0,1,2,3
Penn State,2002-10-12,6,@,Michigan,L,3,24,-3,27,41,65.9,244,2,35,97,2.8,2,0,0,0
Pitt,2002-10-12,7,@,Notre Dame,L,0,6,-8,16,26,61.5,145,1,32,40,1.3,1,0,2,2
Purdue,2002-10-12,7,@,Illinois,L,4,31,-7,15,30,50.0,202,2,37,215,5.8,2,1,2,3
Rice,2002-10-12,6,@,Navy,W,2,17,7,9,20,45.0,94,1,42,111,2.6,0,2,0,2
Rutgers,2002-10-12,6,,West Virginia,L,0,0,-40,9,24,37.5,96,2,63,236,3.7,2,0,0,0
San Diego State,2002-10-12,6,,Utah,W,4,36,19,30,53,56.6,276,2,28,32,1.1,0,1,4,5
San Jose State,2002-10-12,7,@,Ohio State,L,1,7,-43,19,23,82.6,355,3,49,212,4.3,3,1,0,1
SMU,2002-10-12,7,@,Fresno State,L,1,7,-23,13,24,54.2,198,1,36,234,6.5,2,0,0,0
South Carolina,2002-10-12,7,@,Kentucky,W,2,16,4,23,39,59.0,209,1,34,118,3.5,0,2,1,3
