School,Date,G,Loc,Opponent,WL,Pass Comp,Pass Att,Comp Pct,Pass Yard,Pass TD,Rush Att,Rush Yard,Rush Avg,Rush TD,TFL,Sk,Fum,Pass Int,Turnovers
Western Michigan,2018-09-22,4,@,Georgia State,W,20,25,80.0,234,3,45,294,6.5,1,10,3,0,0,0
Wisconsin,2018-09-22,4,@,Iowa,W,17,22,77.3,205,3,44,210,4.8,1,4,,0,0,0
Miami (FL),2018-09-27,5,,North Carolina,W,8,12,66.7,125,1,34,229,6.7,2,14,3,1,1,2
North Carolina,2018-09-27,4,@,Miami (FL),L,20,35,57.1,114,0,40,215,5.4,1,6,2,3,3,6
Colorado,2018-09-28,4,,UCLA,W,23,27,85.2,268,1,48,209,4.4,4,7,3,0,0,0
Memphis,2018-09-28,5,@,Tulane,L,14,30,46.7,246,2,21,31,1.5,1,6,3,0,0,0
Tulane,2018-09-28,5,,Memphis,W,13,22,59.1,178,1,56,318,5.7,4,9,7,0,0,0
UCLA,2018-09-28,4,@,Colorado,L,17,35,48.6,138,1,28,151,5.4,0,8,2,0,0,0
Air Force,2018-09-29,4,,Nevada,L,8,19,42.1,96,1,51,154,3.0,1,4,,2,0,2
Alabama,2018-09-29,5,,Louisiana,W,13,16,81.3,340,4,46,268,5.8,3,5,2,0,0,0
Appalachian State,2018-09-29,4,,South Alabama,W,10,20,50.0,169,3,46,348,7.6,4,8,1,0,2,2
Arizona,2018-09-29,5,,Southern California,L,16,33,48.5,232,2,37,98,2.6,1,4,2,0,1,1
Arizona State,2018-09-29,5,,Oregon State,W,14,25,56.0,162,3,48,396,8.3,4,11,5,0,0,0
Arkansas,2018-09-29,5,N,Texas A&M,L,14,27,51.9,193,1,26,55,2.1,1,4,3,0,1,1
Arkansas State,2018-09-29,5,@,Georgia Southern,L,38,51,74.5,376,1,36,117,3.3,1,5,1,1,0,1
Army,2018-09-29,5,@,Buffalo,W,4,5,80.0,91,1,64,281,4.4,4,6,,0,1,1
Auburn,2018-09-29,5,,Southern Mississippi,W,19,33,57.6,245,2,36,96,2.7,1,12,2,1,0,1
Ball State,2018-09-29,5,,Kent State,W,32,52,61.5,446,4,42,160,3.8,3,9,5,1,1,2
Baylor,2018-09-29,5,@,Oklahoma,L,40,63,63.5,416,2,38,77,2.0,2,4,2,1,0,1
Boise State,2018-09-29,4,@,Wyoming,W,29,43,67.4,345,2,46,161,3.5,2,8,5,0,0,0
Boston College,2018-09-29,5,,Temple,W,16,34,47.1,148,3,66,275,4.2,3,5,2,2,0,2
Bowling Green State,2018-09-29,5,@,Georgia Tech,L,29,49,59.2,330,1,38,63,1.7,1,1,,1,2,3
Brigham Young,2018-09-29,5,@,Washington,L,18,21,85.7,160,0,28,34,1.2,1,3,1,1,0,1
Buffalo,2018-09-29,5,,Army,L,10,24,41.7,152,1,31,103,3.3,1,3,1,0,0,0
California,2018-09-29,4,,Oregon,L,16,31,51.6,186,1,41,241,5.9,2,4,,1,4,5
Central Michigan,2018-09-29,5,@,Michigan State,L,20,35,57.1,182,2,22,63,2.9,0,8,2,0,2,2
Charlotte,2018-09-29,5,@,Alabama-Birmingham,L,17,25,68.0,194,0,34,69,2.0,1,2,1,1,1,2
Cincinnati,2018-09-29,5,@,Connecticut,W,23,29,79.3,339,2,53,320,6.0,5,7,2,1,0,1
Clemson,2018-09-29,5,,Syracuse,W,17,29,58.6,176,0,53,293,5.5,3,6,1,2,1,3
Coastal Carolina,2018-09-29,5,@,Troy,L,18,22,81.8,172,1,54,145,2.7,2,5,2,1,1,2
Connecticut,2018-09-29,5,,Cincinnati,L,14,35,40.0,181,1,29,77,2.7,0,5,2,0,1,1
Duke,2018-09-29,5,,Virginia Tech,L,25,39,64.1,256,1,36,71,2.0,1,6,1,0,1,1
East Carolina,2018-09-29,4,,Old Dominion,W,25,45,55.6,313,3,38,179,4.7,2,15,9,0,2,2
Eastern Michigan,2018-09-29,5,,Northern Illinois,L,17,41,41.5,180,1,33,62,1.9,1,6,,1,0,1
Florida,2018-09-29,5,@,Mississippi State,W,23,32,71.9,239,1,34,118,3.5,0,8,6,0,1,1
Florida Atlantic,2018-09-29,5,@,Middle Tennessee State,L,17,28,60.7,154,0,55,272,4.9,3,6,1,1,1,2
Florida International,2018-09-29,5,,Arkansas-Pine Bluff,W,13,19,68.4,393,4,28,222,7.9,3,6,1,0,0,0
Florida State,2018-09-29,5,@,Louisville,W,16,27,59.3,294,4,31,76,2.5,0,7,4,1,0,1
Fresno State,2018-09-29,4,,Toledo,W,24,32,75.0,368,4,38,186,4.9,2,9,5,0,1,1
Georgia,2018-09-29,5,,Tennessee,W,17,24,70.8,190,0,50,251,5.0,5,6,2,0,0,0
Georgia Southern,2018-09-29,4,,Arkansas State,W,1,3,33.3,61,1,49,348,7.1,3,9,6,0,0,0
Georgia State,2018-09-29,5,,Louisiana-Monroe,W,15,18,83.3,179,1,56,308,5.5,4,4,1,1,0,1
Georgia Tech,2018-09-29,5,,Bowling Green State,W,5,7,71.4,160,0,49,372,7.6,7,6,2,0,0,0
Hawaii,2018-09-29,6,@,San Jose State,W,34,57,59.6,341,4,42,134,3.2,1,10,5,1,1,2
Indiana,2018-09-29,5,@,Rutgers,W,27,40,67.5,288,1,42,163,3.9,2,3,2,1,1,2
Iowa State,2018-09-29,4,@,Texas Christian,L,14,28,50.0,79,1,28,119,4.3,1,9,1,1,0,1
Kansas,2018-09-29,5,,Oklahoma State,L,24,32,75.0,247,3,32,121,3.8,1,3,,1,0,1
Kansas State,2018-09-29,5,,Texas,L,11,25,44.0,110,0,39,107,2.7,2,6,2,0,0,0
Kent State,2018-09-29,5,@,Ball State,L,30,44,68.2,314,1,41,147,3.6,2,4,2,2,1,3
Kentucky,2018-09-29,5,,South Carolina,W,13,20,65.0,132,0,44,221,5.0,3,7,4,0,1,1
Liberty,2018-09-29,4,@,New Mexico,W,27,47,57.4,472,3,43,96,2.2,4,7,2,0,1,1
Louisiana,2018-09-29,4,@,Alabama,L,11,20,55.0,88,1,38,200,5.3,1,3,1,0,2,2
Louisiana Tech,2018-09-29,4,@,North Texas,W,20,39,51.3,230,2,32,129,4.0,0,10,5,0,0,0
Louisiana-Monroe,2018-09-29,5,@,Georgia State,L,20,34,58.8,137,0,20,125,6.3,2,8,3,2,2,4
Louisville,2018-09-29,5,,Florida State,L,24,45,53.3,306,2,38,115,3.0,1,6,,1,2,3
LSU,2018-09-29,5,,Mississippi,W,18,25,72.0,292,3,50,281,5.6,3,4,1,2,0,2
Marshall,2018-09-29,4,@,Western Kentucky,W,18,39,46.2,288,2,33,113,3.4,0,11,4,1,3,4
Massachusetts,2018-09-29,6,@,Ohio,L,30,43,69.8,410,5,22,41,1.9,0,7,,0,1,1
Miami (OH),2018-09-29,5,,Western Michigan,L,22,32,68.8,294,3,27,55,2.0,1,4,1,0,0,0
Michigan,2018-09-29,5,@,Northwestern,W,15,24,62.5,196,0,42,180,4.3,2,10,6,0,0,0
Michigan State,2018-09-29,4,,Central Michigan,W,16,25,64.0,185,0,47,160,3.4,4,6,3,0,1,1
Middle Tennessee State,2018-09-29,4,,Florida Atlantic,W,27,40,67.5,259,1,36,137,3.8,2,5,,1,1,2
Mississippi State,2018-09-29,5,,Florida,L,11,26,42.3,98,0,32,104,3.3,0,3,1,0,0,0
Nebraska,2018-09-29,4,,Purdue,L,25,42,59.5,323,2,39,259,6.6,2,5,1,0,1,1
Nevada,2018-09-29,5,@,Air Force,W,24,33,72.7,259,4,34,177,5.2,0,12,2,1,1,2
New Mexico,2018-09-29,4,,Liberty,L,21,41,51.2,369,4,37,211,5.7,2,5,1,0,4,4
North Carolina State,2018-09-29,4,,Virginia,W,22,32,68.8,257,3,39,176,4.5,1,9,4,0,0,0
North Texas,2018-09-29,5,,Louisiana Tech,L,22,35,62.9,296,3,37,131,3.5,1,4,2,2,0,2
Northern Illinois,2018-09-29,5,@,Eastern Michigan,W,20,35,57.1,121,1,62,235,3.8,2,9,3,1,2,3
Northwestern,2018-09-29,4,,Michigan,L,16,29,55.2,174,0,34,28,0.8,2,5,1,0,0,0
Notre Dame,2018-09-29,5,,Stanford,W,24,33,72.7,278,4,55,272,4.9,1,9,5,0,0,0
Ohio,2018-09-29,4,,Massachusetts,W,23,32,71.9,270,3,44,394,9.0,4,6,3,0,1,1
Ohio State,2018-09-29,5,@,Penn State,W,22,39,56.4,270,3,37,119,3.2,1,11,4,0,1,1
Oklahoma,2018-09-29,5,,Baylor,W,17,23,73.9,432,6,31,175,5.6,3,6,6,0,0,0
Oklahoma State,2018-09-29,5,@,Kansas,W,15,20,75.0,312,4,46,256,5.6,2,9,5,0,1,1
Old Dominion,2018-09-29,5,@,East Carolina,L,21,36,58.3,250,2,35,21,0.6,2,5,2,0,1,1
Ole Miss,2018-09-29,5,@,Louisiana State,L,19,38,50.0,178,0,31,150,4.8,1,5,1,0,1,1
Oregon,2018-09-29,5,@,California,W,16,22,72.7,225,2,42,260,6.2,2,5,2,1,0,1
Oregon State,2018-09-29,5,@,Arizona State,L,14,24,58.3,145,1,53,261,4.9,2,4,,1,0,1
Penn State,2018-09-29,5,,Ohio State,L,16,32,50.0,286,2,44,206,4.7,1,5,1,1,0,1
Pitt,2018-09-29,5,@,Central Florida,L,16,26,61.5,163,1,33,109,3.3,0,5,1,0,1,1
Purdue,2018-09-29,5,@,Nebraska,W,25,42,59.5,328,1,37,188,5.1,4,3,2,0,0,0
Rice,2018-09-29,5,@,Wake Forest,L,17,32,53.1,103,2,44,267,6.1,1,4,1,1,2,3
Rutgers,2018-09-29,5,,Indiana,L,19,36,52.8,193,1,23,98,4.3,1,2,1,0,1,1
San Jose State,2018-09-29,4,,Hawaii,L,28,49,57.1,451,3,37,39,1.1,2,7,3,0,0,0
SMU,2018-09-29,5,,Houston Baptist,W,24,37,64.9,409,4,50,244,4.9,5,6,2,1,1,2
South Alabama,2018-09-29,5,@,Appalachian State,L,20,33,60.6,225,0,35,83,2.4,1,1,,0,1,1
South Carolina,2018-09-29,4,@,Kentucky,L,17,34,50.0,193,1,35,133,3.8,0,10,,1,3,4
Southern Mississippi,2018-09-29,4,@,Auburn,L,30,44,68.2,215,1,21,45,2.1,0,7,3,1,2,3
Stanford,2018-09-29,5,@,Notre Dame,L,15,27,55.6,174,1,24,55,2.3,1,4,1,0,1,1
Syracuse,2018-09-29,5,@,Clemson,L,26,41,63.4,250,0,26,61,2.3,2,6,4,0,1,1
Temple,2018-09-29,5,@,Boston College,L,21,47,44.7,261,0,34,191,5.6,4,3,1,1,2,3
Tennessee,2018-09-29,5,@,Georgia,L,13,21,61.9,143,2,25,66,2.6,0,4,3,1,0,1
Texas,2018-09-29,5,@,Kansas State,W,30,38,78.9,228,1,27,115,4.3,0,5,3,0,0,0
Texas A&M,2018-09-29,5,N,Arkansas,W,17,26,65.4,201,0,46,176,3.8,2,9,6,0,2,2
Texas Christian,2018-09-29,5,,Iowa State,W,21,29,72.4,182,1,46,117,2.5,0,3,2,2,1,3
Texas Tech,2018-09-29,5,,West Virginia,L,25,47,53.2,295,2,42,168,4.0,2,0,2,0,3,3
Toledo,2018-09-29,4,@,Fresno State,L,16,31,51.6,238,3,40,137,3.4,0,4,1,0,1,1
Troy,2018-09-29,5,,Coastal Carolina,W,14,19,73.7,185,2,31,282,9.1,3,12,9,1,1,2
UAB,2018-09-29,4,,Charlotte,W,14,18,77.8,214,1,34,116,3.4,3,7,5,0,0,0
UCF,2018-09-29,4,,Pittsburgh,W,18,34,52.9,328,4,45,240,5.3,2,9,3,0,0,0
USC,2018-09-29,5,@,Arizona,W,16,24,66.7,197,0,47,253,5.4,3,4,1,3,0,3
Utah,2018-09-29,4,@,Washington State,L,12,21,57.1,118,0,50,204,4.1,3,4,2,0,0,0
UTEP,2018-09-29,5,@,Texas-San Antonio,L,11,19,57.9,143,1,44,154,3.5,2,5,2,1,1,2
UTSA,2018-09-29,5,,Texas-El Paso,W,20,35,57.1,187,2,24,91,3.8,1,9,3,1,0,1
Vanderbilt,2018-09-29,5,,Tennessee State,W,22,30,73.3,297,3,34,256,7.5,1,3,1,0,2,2
Virginia,2018-09-29,5,@,North Carolina State,L,20,35,57.1,258,2,29,93,3.2,1,3,,0,2,2
Virginia Tech,2018-09-29,4,@,Duke,W,17,28,60.7,332,3,41,81,2.0,1,8,3,0,0,0
Wake Forest,2018-09-29,5,,Rice,W,17,20,85.0,243,4,41,171,4.2,2,7,,1,1,2
Washington,2018-09-29,5,,Brigham Young,W,23,25,92.0,277,1,37,187,5.1,4,8,2,1,0,1
Washington State,2018-09-29,5,,Utah,W,31,56,55.4,445,3,10,13,1.3,1,7,2,0,1,1
West Virginia,2018-09-29,4,@,Texas Tech,W,27,41,65.9,370,3,32,119,3.7,2,9,1,0,0,0
Western Kentucky,2018-09-29,5,,Marshall,L,24,39,61.5,263,1,32,61,1.9,1,4,1,2,1,3
Western Michigan,2018-09-29,5,@,Miami (OH),W,27,42,64.3,439,5,37,123,3.3,1,7,1,2,0,2
Wyoming,2018-09-29,5,,Boise State,L,15,26,57.7,214,1,24,81,3.4,1,9,2,1,0,1
Georgia State,2018-10-04,6,@,Troy,L,20,36,55.6,272,1,35,116,3.3,1,3,1,2,0,2
Houston,2018-10-04,5,,Tulsa,W,19,27,70.4,165,3,39,314,8.1,2,9,4,1,2,3
Troy,2018-10-04,6,,Georgia State,W,19,25,76.0,217,3,37,337,9.1,2,8,2,0,1,1
Tulsa,2018-10-04,5,@,Houston,L,13,31,41.9,227,1,57,199,3.5,1,2,,2,1,3
Brigham Young,2018-10-05,6,,Utah State,L,30,49,61.2,322,3,16,39,2.4,0,3,,2,1,3
Georgia Tech,2018-10-05,6,@,Louisville,W,1,2,50.0,12,0,65,542,8.3,8,3,2,0,0,0
Louisville,2018-10-05,6,,Georgia Tech,L,27,44,61.4,370,3,23,113,4.9,1,1,,2,1,3
Marshall,2018-10-05,5,,Middle Tennessee State,L,17,35,48.6,173,2,53,209,3.9,1,7,5,2,1,3
Middle Tennessee State,2018-10-05,5,@,Marshall,W,25,40,62.5,317,2,35,103,2.9,2,10,6,1,0,1
Utah State,2018-10-05,5,@,Brigham Young,W,18,28,64.3,165,4,42,223,5.3,1,5,1,0,0,0
Air Force,2018-10-06,5,,Navy,W,6,10,60.0,142,1,55,257,4.7,4,8,,0,0,0
Akron,2018-10-06,4,,Miami (OH),L,19,35,54.3,203,1,28,56,2.0,0,5,,2,3,5
Alabama,2018-10-06,6,@,Arkansas,W,14,18,77.8,393,4,41,246,6.0,4,8,1,0,0,0
Arizona,2018-10-06,6,,California,W,15,25,60.0,141,1,34,124,3.6,0,5,2,1,1,2
Arizona State,2018-10-06,6,@,Colorado,L,12,18,66.7,222,1,39,145,3.7,2,5,,0,0,0
Arkansas,2018-10-06,6,,Alabama,L,26,40,65.0,233,3,31,172,5.5,1,2,,2,1,3
Auburn,2018-10-06,6,@,Mississippi State,L,19,38,50.0,214,0,21,90,4.3,0,5,,2,0,2
Ball State,2018-10-06,6,,Northern Illinois,L,32,56,57.1,260,0,40,131,3.3,1,8,3,1,0,1
Baylor,2018-10-06,6,,Kansas State,W,30,45,66.7,296,1,48,261,5.4,3,6,3,0,2,2
Boise State,2018-10-06,5,,San Diego State,L,22,44,50.0,178,0,36,51,1.4,2,7,4,0,3,3
Boston College,2018-10-06,6,@,North Carolina State,L,14,25,56.0,198,1,25,120,4.8,1,6,,1,0,1
Bowling Green State,2018-10-06,6,@,Toledo,L,18,34,52.9,289,3,29,192,6.6,2,0,,1,0,1
Buffalo,2018-10-06,6,@,Central Michigan,W,10,20,50.0,127,1,48,295,6.1,3,6,2,0,1,1
California,2018-10-06,5,@,Arizona,L,32,43,74.4,315,0,34,161,4.7,2,2,1,1,3,4
Central Michigan,2018-10-06,6,,Buffalo,L,14,33,42.4,172,2,35,168,4.8,1,4,1,0,4,4
Cincinnati,2018-10-06,6,,Tulane,W,15,25,60.0,174,2,48,272,5.7,3,8,4,2,1,3
Clemson,2018-10-06,6,@,Wake Forest,W,25,30,83.3,227,3,40,471,11.8,6,12,3,1,0,1
Colorado,2018-10-06,5,,Arizona State,W,24,33,72.7,328,2,45,166,3.7,2,5,2,0,0,0
Colorado State,2018-10-06,6,@,San Jose State,W,15,29,51.7,172,4,45,219,4.9,1,9,6,0,2,2
Connecticut,2018-10-06,6,@,Memphis,L,24,43,55.8,215,1,30,112,3.7,1,4,1,1,3,4
East Carolina,2018-10-06,5,@,Temple,L,18,39,46.2,120,0,28,76,2.7,0,10,2,0,0,0
Eastern Michigan,2018-10-06,6,@,Western Michigan,L,18,31,58.1,206,2,48,178,3.7,1,3,,1,0,1
Florida,2018-10-06,6,,Louisiana State,W,13,28,46.4,176,1,43,215,5.0,2,11,5,0,1,1
Florida Atlantic,2018-10-06,6,,Old Dominion,W,21,32,65.6,339,2,40,266,6.7,5,4,1,0,0,0
Florida State,2018-10-06,6,@,Miami (FL),L,16,32,50.0,130,2,33,70,2.1,0,13,5,1,1,2
Fresno State,2018-10-06,5,@,Nevada,W,20,28,71.4,241,2,24,30,1.3,1,9,4,1,0,1
Georgia,2018-10-06,6,,Vanderbilt,W,21,31,67.7,341,3,34,219,6.4,2,4,1,0,0,0
Georgia Southern,2018-10-06,5,,South Alabama,W,5,8,62.5,99,1,43,295,6.9,4,5,1,0,0,0
Hawaii,2018-10-06,7,,Wyoming,W,19,29,65.5,148,2,37,156,4.2,0,8,5,1,1,2
Illinois,2018-10-06,5,@,Rutgers,W,10,19,52.6,89,1,43,330,7.7,4,3,1,0,0,0
Indiana,2018-10-06,6,@,Ohio State,L,26,49,53.1,322,3,21,84,4.0,0,3,1,2,0,2
Iowa,2018-10-06,5,@,Minnesota,W,23,39,59.0,314,4,40,106,2.7,2,7,5,1,1,2
Iowa State,2018-10-06,5,@,Oklahoma State,W,19,25,76.0,325,4,38,140,3.7,2,16,7,1,1,2
Kansas,2018-10-06,6,@,West Virginia,L,21,34,61.8,206,2,26,80,3.1,1,10,5,1,2,3
Kansas State,2018-10-06,6,@,Baylor,L,15,26,57.7,149,1,35,319,9.1,4,8,4,1,2,3
Kent State,2018-10-06,6,,Ohio,L,27,35,77.1,271,2,36,201,5.6,0,2,2,1,2,3
Kentucky,2018-10-06,6,@,Texas A&M,L,13,20,65.0,108,1,30,70,2.3,0,9,4,0,0,0
Liberty,2018-10-06,5,@,New Mexico State,L,31,54,57.4,365,2,42,153,3.6,4,4,1,1,1,2
Louisiana,2018-10-06,5,@,Texas State,W,14,23,60.9,230,2,49,327,6.7,4,6,2,0,1,1
Louisiana Tech,2018-10-06,5,,Alabama-Birmingham,L,9,23,39.1,107,0,41,151,3.7,1,4,1,2,1,3
Louisiana-Monroe,2018-10-06,6,@,Mississippi,L,23,38,60.5,297,1,38,130,3.4,1,4,1,2,0,2
LSU,2018-10-06,6,@,Florida,L,19,34,55.9,192,0,41,180,4.4,2,2,,1,2,3
Maryland,2018-10-06,5,@,Michigan,L,7,13,53.8,73,0,37,147,4.0,2,2,,0,1,1
Massachusetts,2018-10-06,7,,South Florida,L,33,52,63.5,401,5,34,85,2.5,1,6,2,4,1,5
Memphis,2018-10-06,6,,Connecticut,W,17,19,89.5,256,2,40,378,9.5,6,9,1,0,0,0
Miami (FL),2018-10-06,6,,Florida State,W,13,32,40.6,204,4,46,102,2.2,0,12,6,1,0,1
Miami (OH),2018-10-06,6,@,Akron,W,24,33,72.7,214,1,38,208,5.5,3,6,3,1,1,2
Michigan,2018-10-06,6,,Maryland,W,20,28,71.4,294,3,40,171,4.3,1,5,2,0,1,1
Michigan State,2018-10-06,5,,Northwestern,L,31,51,60.8,329,1,24,96,4.0,1,8,1,0,1,1
Minnesota,2018-10-06,5,,Iowa,L,18,36,50.0,234,3,31,86,2.8,1,6,1,0,4,4
Mississippi State,2018-10-06,6,,Auburn,W,9,17,52.9,69,0,57,349,6.1,2,5,3,0,1,1
Missouri,2018-10-06,5,@,South Carolina,L,17,36,47.2,204,0,46,286,6.2,3,10,1,0,2,2
Navy,2018-10-06,5,@,Air Force,L,3,12,25.0,49,0,41,129,3.1,1,0,,0,0,0
Nebraska,2018-10-06,5,@,Wisconsin,L,26,44,59.1,407,2,24,111,4.6,1,1,1,1,0,1
Nevada,2018-10-06,6,,Fresno State,L,22,43,51.2,195,0,43,132,3.1,0,5,1,0,3,3
New Mexico,2018-10-06,5,@,Nevada-Las Vegas,W,13,21,61.9,250,4,60,252,4.2,3,7,5,1,0,1
New Mexico State,2018-10-06,6,,Liberty,W,34,51,66.7,402,4,28,173,6.2,3,8,5,0,0,0
North Carolina State,2018-10-06,5,,Boston College,W,25,34,73.5,308,2,53,225,4.2,2,6,3,2,2,4
North Texas,2018-10-06,6,@,Texas-El Paso,W,23,34,67.6,294,2,35,134,3.8,1,5,2,0,0,0
Northern Illinois,2018-10-06,6,@,Ball State,W,18,29,62.1,143,1,43,227,5.3,2,5,2,0,1,1
Northwestern,2018-10-06,5,@,Michigan State,W,31,47,66.0,373,3,20,8,0.4,1,6,2,0,2,2
Notre Dame,2018-10-06,6,@,Virginia Tech,W,25,35,71.4,271,2,32,167,5.2,3,6,2,0,1,1
Ohio,2018-10-06,5,@,Kent State,W,18,20,90.0,284,1,38,130,3.4,3,12,2,3,1,4
Ohio State,2018-10-06,6,,Indiana,W,33,44,75.0,455,6,48,154,3.2,1,6,3,1,2,3
Oklahoma,2018-10-06,6,N,Texas,L,20,27,74.1,310,4,31,222,7.2,2,3,1,2,1,3
Oklahoma State,2018-10-06,6,,Iowa State,L,19,33,57.6,289,4,43,126,2.9,2,8,4,1,1,2
Old Dominion,2018-10-06,6,@,Florida Atlantic,L,39,51,76.5,390,2,36,118,3.3,3,7,1,0,2,2
Ole Miss,2018-10-06,6,,Louisiana-Monroe,W,31,34,91.2,517,5,38,309,8.1,5,11,5,0,0,0
Oregon State,2018-10-06,6,,Washington State,L,18,26,69.2,221,0,50,276,5.5,5,1,,1,0,1
Pitt,2018-10-06,6,,Syracuse,W,11,20,55.0,137,1,47,265,5.6,3,4,2,2,1,3
Rice,2018-10-06,6,,Texas-San Antonio,L,16,30,53.3,175,0,37,47,1.3,0,7,1,2,2,4
Rutgers,2018-10-06,6,,Illinois,L,29,46,63.0,267,1,30,119,4.0,1,8,2,0,3,3
San Diego State,2018-10-06,5,@,Boise State,W,8,15,53.3,113,0,44,154,3.5,2,5,4,2,0,2
San Jose State,2018-10-06,5,,Colorado State,L,18,43,41.9,237,3,34,48,1.4,1,4,2,0,2,2
SMU,2018-10-06,6,@,Central Florida,L,24,42,57.1,237,2,39,83,2.1,0,3,,1,0,1
South Alabama,2018-10-06,6,@,Georgia Southern,L,19,31,61.3,197,0,39,129,3.3,1,2,,2,2,4
South Carolina,2018-10-06,5,,Missouri,W,20,35,57.1,249,3,47,128,2.7,0,5,1,1,0,1
South Florida,2018-10-06,5,@,Massachusetts,W,17,24,70.8,209,1,41,365,8.9,5,8,5,1,1,2
Stanford,2018-10-06,6,,Utah,L,26,42,61.9,381,1,28,42,1.5,2,3,1,2,2,4
Syracuse,2018-10-06,6,@,Pittsburgh,L,18,38,47.4,195,1,40,189,4.7,3,7,3,1,2,3
Temple,2018-10-06,6,,East Carolina,W,25,30,83.3,297,4,48,173,3.6,2,9,3,0,1,1
Texas,2018-10-06,6,N,Oklahoma,W,26,37,70.3,324,3,38,177,4.7,3,7,2,0,0,0
Texas A&M,2018-10-06,6,,Kentucky,W,18,30,60.0,226,2,45,164,3.6,1,8,6,1,1,2
Texas State,2018-10-06,5,,Louisiana,L,29,41,70.7,301,4,28,124,4.4,0,4,,0,0,0
Toledo,2018-10-06,5,,Bowling Green State,W,17,35,48.6,184,3,44,288,6.5,4,3,,0,0,0
Tulane,2018-10-06,6,@,Cincinnati,L,12,31,38.7,132,2,38,134,3.5,1,8,2,1,0,1
UAB,2018-10-06,5,@,Louisiana Tech,W,8,24,33.3,136,1,44,229,5.2,3,10,5,0,1,1
UCF,2018-10-06,5,,Southern Methodist,W,19,37,51.4,285,2,43,256,6.0,4,12,2,0,1,1
UCLA,2018-10-06,5,,Washington,L,27,38,71.1,272,2,27,150,5.6,1,4,2,0,1,1
UNLV,2018-10-06,5,,New Mexico,L,15,35,42.9,123,2,27,43,1.6,0,9,,1,1,2
Utah,2018-10-06,5,@,Stanford,W,17,21,81.0,199,1,43,222,5.2,2,8,4,0,0,0
UTEP,2018-10-06,6,,North Texas,L,16,33,48.5,313,2,28,104,3.7,1,4,,0,2,2
UTSA,2018-10-06,6,@,Rice,W,8,22,36.4,43,0,38,135,3.6,2,8,3,0,0,0
Vanderbilt,2018-10-06,6,@,Georgia,L,16,30,53.3,183,0,29,138,4.8,1,2,1,0,0,0
Virginia Tech,2018-10-06,5,,Notre Dame,L,31,52,59.6,309,2,33,132,4.0,0,6,2,1,1,2
Wake Forest,2018-10-06,6,,Clemson,L,7,27,25.9,74,0,51,175,3.4,0,6,2,0,1,1
Washington,2018-10-06,6,@,UCLA,W,18,26,69.2,265,1,55,197,3.6,3,0,,0,1,1
Washington State,2018-10-06,6,@,Oregon State,W,30,40,75.0,430,5,22,100,4.5,2,8,4,1,0,1
West Virginia,2018-10-06,5,,Kansas,W,28,41,68.3,332,4,39,177,4.5,1,8,3,1,3,4
Western Michigan,2018-10-06,6,,Eastern Michigan,W,16,27,59.3,235,1,41,152,3.7,3,8,3,1,1,2
Wisconsin,2018-10-06,5,,Nebraska,W,13,24,54.2,163,1,48,370,7.7,4,5,2,1,0,1
Wyoming,2018-10-06,6,@,Hawaii,L,9,18,50.0,87,0,34,157,4.6,0,7,4,0,0,0
Appalachian State,2018-10-09,5,@,Arkansas State,W,12,27,44.4,144,2,38,246,6.5,3,3,1,0,0,0
Arkansas State,2018-10-09,6,,Appalachian State,L,27,45,60.0,219,0,37,117,3.2,0,7,1,0,3,3
Georgia Southern,2018-10-11,6,@,Texas State,W,7,12,58.3,51,0,52,164,3.2,1,9,4,1,0,1
Texas Christian,2018-10-11,6,,Texas Tech,L,26,45,57.8,290,2,32,121,3.8,0,6,4,1,2,3
Texas State,2018-10-11,6,,Georgia Southern,L,14,27,51.9,135,1,32,107,3.3,1,5,2,1,1,2
Texas Tech,2018-10-11,6,@,Texas Christian,W,15,27,55.6,202,1,43,151,3.5,1,3,1,0,1,1
Air Force,2018-10-12,6,@,San Diego State,L,8,17,47.1,62,0,51,214,4.2,2,7,2,0,1,1
Arizona,2018-10-12,7,@,Utah,L,24,46,52.2,246,1,31,72,2.3,0,5,2,0,0,0
San Diego State,2018-10-12,6,,Air Force,W,9,25,36.0,213,1,34,84,2.5,1,5,,0,1,1
South Florida,2018-10-12,6,@,Tulsa,W,17,40,42.5,237,0,47,250,5.3,3,11,3,0,1,1
Tulsa,2018-10-12,6,,South Florida,L,6,21,28.6,79,1,49,220,4.5,2,5,3,0,0,0
Utah,2018-10-12,6,,Arizona,W,16,22,72.7,265,3,46,230,5.0,3,6,5,0,1,1
Akron,2018-10-13,5,@,Buffalo,L,12,29,41.4,115,0,32,120,3.8,0,5,,0,1,1
Alabama,2018-10-13,7,,Missouri,W,19,30,63.3,380,3,45,184,4.1,1,8,4,1,0,1
Arkansas,2018-10-13,7,,Mississippi,L,15,22,68.2,177,2,48,299,6.2,1,6,2,0,1,1
Army,2018-10-13,6,N,San Jose State,W,2,5,40.0,54,1,65,341,5.2,5,10,5,0,0,0
Auburn,2018-10-13,7,,Tennessee,L,28,45,62.2,322,2,34,126,3.7,1,10,3,1,2,3
Ball State,2018-10-13,7,@,Central Michigan,W,20,27,74.1,202,1,51,157,3.1,2,8,2,1,0,1
Baylor,2018-10-13,7,@,Texas,L,20,39,51.3,240,1,34,88,2.6,1,4,1,0,1,1
