School,Date,G,Loc,Opponent,WL,Total TD,Points For,Points Difference,Pass Comp opp,Pass Att opp,Comp Pct opp,Pass Yard opp,Pass TD opp,Rush Att opp,Rush Yard opp,Rush Avg opp,Rush TD opp,Fum opp,Pass Int opp,Turnovers opp
UCLA,2015-09-26,4,@,Arizona,W,8,56,26,10,28,35.7,115,2,59,353,6.0,2,2,1,3
UNLV,2015-09-26,4,,Idaho State,W,11,80,72,20,46,43.5,201,0,30,91,3.0,0,2,4,6
USC,2015-09-26,4,@,Arizona State,W,6,42,28,23,44,52.3,272,0,35,182,5.2,2,3,1,4
Utah,2015-09-26,4,@,Oregon,W,8,62,42,14,30,46.7,178,2,40,222,5.6,1,1,2,3
UTEP,2015-09-26,4,,Incarnate Word,W,3,27,10,18,38,47.4,295,0,29,119,4.1,0,1,2,3
UTSA,2015-09-26,4,,Colorado State,L,4,31,-2,16,30,53.3,267,3,46,171,3.7,1,0,0,0
Vanderbilt,2015-09-26,4,@,Mississippi,L,1,16,-11,24,42,57.1,321,1,42,151,3.6,2,0,2,2
Virginia Tech,2015-09-26,4,@,East Carolina,L,4,28,-7,14,20,70.0,228,2,43,182,4.2,3,1,1,2
Wake Forest,2015-09-26,4,,Indiana,L,3,24,-7,19,34,55.9,205,2,52,211,4.1,1,0,0,0
Washington,2015-09-26,4,,California,L,3,24,-6,24,41,58.5,342,2,51,139,2.7,1,1,1,2
West Virginia,2015-09-26,3,,Maryland,W,6,45,39,14,36,38.9,153,1,29,173,6.0,0,1,5,6
Western Kentucky,2015-09-26,4,,Miami (OH),W,8,56,42,15,28,53.6,168,2,40,123,3.1,0,1,3,4
Western Michigan,2015-09-26,4,@,Ohio State,L,2,12,-26,20,36,55.6,288,2,34,223,6.6,2,0,2,2
Wisconsin,2015-09-26,4,,Hawaii,W,4,28,28,16,34,47.1,240,0,18,15,0.8,0,0,0,0
Wyoming,2015-09-26,4,,New Mexico,L,4,28,-10,5,8,62.5,107,1,47,302,6.4,4,0,0,0
Cincinnati,2015-10-01,5,,Miami (FL),W,4,34,11,25,40,62.5,281,0,32,146,4.6,2,0,0,0
Miami (FL),2015-10-01,4,@,Cincinnati,L,2,23,-11,22,33,66.7,279,2,34,167,4.9,2,0,1,1
Brigham Young,2015-10-02,5,,Connecticut,W,3,30,17,14,28,50.0,168,1,27,62,2.3,0,0,2,2
Charlotte,2015-10-02,5,,Temple,L,0,3,-34,11,23,47.8,116,2,45,206,4.6,2,1,0,1
Connecticut,2015-10-02,5,@,Brigham Young,L,1,13,-17,35,54,64.8,365,2,41,174,4.2,1,1,2,3
Memphis,2015-10-02,5,@,South Florida,W,3,24,7,17,26,65.4,199,1,43,178,4.1,1,0,1,1
South Florida,2015-10-02,4,,Memphis,L,2,17,-7,20,33,60.6,305,2,39,120,3.1,1,0,0,0
Temple,2015-10-02,4,@,Charlotte,W,5,37,34,13,27,48.1,131,0,44,223,5.1,0,0,1,1
Air Force,2015-10-03,4,@,Navy,L,1,11,-22,4,10,40.0,117,1,51,270,5.3,3,0,0,0
Akron,2015-10-03,5,,Ohio,L,0,12,-2,18,29,62.1,179,1,32,48,1.5,1,0,1,1
Alabama,2015-10-03,5,@,Georgia,W,5,38,28,11,31,35.5,106,0,38,193,5.1,1,1,3,4
Appalachian State,2015-10-03,4,,Wyoming,W,4,31,18,14,19,73.7,155,1,51,218,4.3,1,2,1,3
Arizona,2015-10-03,5,@,Stanford,L,2,17,-38,21,23,91.3,256,3,46,314,6.8,4,0,0,0
Arizona State,2015-10-03,5,@,UCLA,W,4,38,15,22,40,55.0,280,2,28,62,2.2,1,0,1,1
Arkansas,2015-10-03,5,@,Tennessee,W,3,24,4,20,37,54.1,232,0,33,133,4.0,1,0,0,0
Arkansas State,2015-10-03,5,,Idaho,W,7,49,14,24,42,57.1,166,0,29,172,5.9,4,0,3,3
Army,2015-10-03,5,@,Penn State,L,2,14,-6,10,19,52.6,156,1,34,108,3.2,1,0,0,0
Auburn,2015-10-03,5,,San Jose State,W,5,35,14,21,33,63.6,224,1,38,182,4.8,2,2,2,4
Ball State,2015-10-03,5,,Toledo,L,1,10,-14,16,22,72.7,164,2,48,280,5.8,1,0,2,2
Baylor,2015-10-03,4,N,Texas Tech,W,9,63,28,40,65,61.5,530,4,24,106,4.4,1,2,2,4
Boise State,2015-10-03,5,,Hawaii,W,7,55,55,11,38,28.9,88,0,30,82,2.7,0,1,3,4
Boston College,2015-10-03,5,@,Duke,L,1,7,-2,18,36,50.0,195,0,35,33,0.9,0,0,0,0
Bowling Green State,2015-10-03,5,@,Buffalo,W,4,28,6,35,59,59.3,348,1,37,152,4.1,1,0,1,1
Buffalo,2015-10-03,5,,Bowling Green State,L,2,22,-6,23,29,79.3,324,1,42,212,5.0,3,0,0,0
California,2015-10-03,5,,Washington State,W,5,34,6,35,49,71.4,389,2,25,14,0.6,2,3,1,4
Central Michigan,2015-10-03,5,,Northern Illinois,W,3,29,10,12,30,40.0,105,0,59,211,3.6,2,3,1,4
Clemson,2015-10-03,4,,Notre Dame,W,3,24,2,19,35,54.3,321,2,33,116,3.5,1,3,1,4
Colorado,2015-10-03,5,,Oregon,L,3,24,-17,13,21,61.9,176,2,60,361,6.0,3,0,1,1
Colorado State,2015-10-03,5,@,Utah State,L,2,18,-15,12,21,57.1,137,1,45,298,6.6,2,0,0,0
Duke,2015-10-03,5,,Boston College,W,0,9,2,8,21,38.1,141,1,41,164,4.0,0,1,0,1
East Carolina,2015-10-03,5,@,Southern Methodist,W,7,49,26,20,38,52.6,289,3,30,40,1.3,0,0,0,0
Eastern Michigan,2015-10-03,5,@,Louisiana State,L,3,22,-22,4,14,28.6,80,0,50,391,7.8,4,1,0,1
Florida,2015-10-03,5,,Mississippi,W,5,38,28,26,40,65.0,259,1,33,69,2.1,0,3,1,4
Florida International,2015-10-03,5,@,Massachusetts,L,2,14,-10,32,43,74.4,363,3,39,132,3.4,0,2,0,2
Florida State,2015-10-03,4,@,Wake Forest,W,3,24,8,27,43,62.8,215,1,36,142,3.9,0,1,1,2
Fresno State,2015-10-03,5,@,San Diego State,L,1,7,-14,5,12,41.7,104,2,60,305,5.1,1,1,0,1
Georgia,2015-10-03,5,,Alabama,L,1,10,-28,11,16,68.8,190,1,47,189,4.0,2,2,0,2
Georgia Southern,2015-10-03,5,@,Louisiana-Monroe,W,7,51,20,21,36,58.3,232,3,26,47,1.8,0,0,3,3
Georgia State,2015-10-03,4,,Liberty,L,4,33,-8,25,32,78.1,239,0,50,263,5.3,0,1,0,1
Georgia Tech,2015-10-03,5,,North Carolina,L,4,31,-7,15,26,57.7,182,1,31,231,7.5,4,0,0,0
Hawaii,2015-10-03,5,@,Boise State,L,0,0,-55,20,29,69.0,275,3,59,279,4.7,4,0,0,0
Houston,2015-10-03,4,@,Tulsa,W,5,38,14,26,45,57.8,326,0,43,130,3.0,3,1,1,2
Idaho,2015-10-03,5,@,Arkansas State,L,5,35,-14,16,25,64.0,188,1,53,333,6.3,6,1,1,2
Illinois,2015-10-03,5,,Nebraska,W,2,14,1,10,31,32.3,105,0,34,187,5.5,1,1,1,2
Indiana,2015-10-03,5,,Ohio State,L,3,27,-7,18,27,66.7,245,1,34,272,8.0,3,2,1,3
Iowa,2015-10-03,5,@,Wisconsin,W,1,10,4,21,38,55.3,234,0,34,86,2.5,0,2,2,4
Iowa State,2015-10-03,4,,Kansas,W,5,38,25,23,37,62.2,250,1,33,38,1.2,0,1,0,1
Kansas,2015-10-03,4,@,Iowa State,L,1,13,-25,27,37,73.0,269,2,37,243,6.6,3,0,2,2
Kansas State,2015-10-03,4,@,Oklahoma State,L,5,34,-2,35,56,62.5,441,4,27,49,1.8,1,1,1,2
Kent State,2015-10-03,5,,Miami (OH),W,2,20,6,21,51,41.2,325,1,36,91,2.5,1,0,4,4
Kentucky,2015-10-03,5,,Eastern Kentucky,W,5,34,7,19,32,59.4,183,0,51,180,3.5,0,1,0,1
Louisiana,2015-10-03,4,@,Louisiana Tech,L,2,14,-29,20,33,60.6,290,2,35,138,3.9,2,1,0,1
Louisiana Tech,2015-10-03,5,,Louisiana,W,5,43,29,19,37,51.4,182,1,27,149,5.5,1,1,2,3
Louisiana-Monroe,2015-10-03,4,,Georgia Southern,L,4,31,-20,3,10,30.0,48,0,67,455,6.8,6,0,1,1
Louisville,2015-10-03,5,@,North Carolina State,W,2,20,7,16,28,57.1,183,1,30,45,1.5,1,2,0,2
LSU,2015-10-03,5,,Eastern Michigan,W,5,44,22,17,24,70.8,161,1,33,94,2.8,2,0,3,3
Marshall,2015-10-03,5,,Old Dominion,W,3,27,20,13,37,35.1,101,0,43,184,4.3,1,2,2,4
Maryland,2015-10-03,5,,Michigan,L,0,0,-28,16,33,48.5,180,1,40,198,5.0,2,2,1,3
Massachusetts,2015-10-03,4,,Florida International,W,3,24,10,22,34,64.7,115,1,29,73,2.5,1,0,0,0
Miami (OH),2015-10-03,5,@,Kent State,L,2,14,-6,12,21,57.1,136,1,41,214,5.2,1,1,0,1
Michigan,2015-10-03,5,@,Maryland,W,3,28,28,10,36,27.8,76,0,26,29,1.1,0,0,3,3
Michigan State,2015-10-03,5,,Purdue,W,3,24,3,15,31,48.4,136,1,32,165,5.2,2,2,1,3
Middle Tennessee State,2015-10-03,5,,Vanderbilt,L,1,13,-4,18,31,58.1,177,0,41,237,5.8,2,1,2,3
Minnesota,2015-10-03,5,@,Northwestern,L,0,0,-27,14,19,73.7,128,0,51,184,3.6,2,0,0,0
Mississippi State,2015-10-03,5,@,Texas A&M,L,2,17,-13,25,41,61.0,322,2,45,194,4.3,1,0,0,0
Missouri,2015-10-03,5,,South Carolina,W,3,24,14,17,30,56.7,186,1,34,112,3.3,0,0,3,3
Navy,2015-10-03,4,,Air Force,W,4,33,22,5,12,41.7,73,0,56,204,3.6,1,3,1,4
Nebraska,2015-10-03,5,@,Illinois,L,1,13,-1,23,45,51.1,251,2,32,131,4.1,0,0,0,0
Nevada,2015-10-03,5,,Nevada-Las Vegas,L,2,17,-6,13,19,68.4,134,0,44,167,3.8,2,0,1,1
New Mexico,2015-10-03,5,,New Mexico State,W,5,38,9,12,28,42.9,108,0,39,308,7.9,3,1,2,3
New Mexico State,2015-10-03,4,@,New Mexico,L,3,29,-9,5,17,29.4,45,0,61,401,6.6,4,1,1,2
North Carolina,2015-10-03,5,@,Georgia Tech,W,5,38,7,12,21,57.1,162,1,59,255,4.3,3,1,1,2
North Carolina State,2015-10-03,5,,Louisville,L,2,13,-7,10,27,37.0,103,1,45,203,4.5,1,0,0,0
North Texas,2015-10-03,4,@,Southern Mississippi,L,2,14,-35,27,36,75.0,325,4,33,248,7.5,3,0,0,0
Northern Illinois,2015-10-03,5,@,Central Michigan,L,2,19,-10,16,32,50.0,182,2,34,93,2.7,1,0,1,1
Northwestern,2015-10-03,5,,Minnesota,W,3,27,27,15,32,46.9,99,0,33,74,2.2,0,1,1,2
Notre Dame,2015-10-03,5,@,Clemson,L,3,22,-2,11,22,50.0,97,2,42,199,4.7,1,0,1,1
Ohio,2015-10-03,5,@,Akron,W,2,14,2,18,38,47.4,231,0,35,88,2.5,0,0,1,1
Ohio State,2015-10-03,5,@,Indiana,W,4,34,7,17,36,47.2,226,0,55,176,3.2,3,0,0,0
Oklahoma,2015-10-03,4,,West Virginia,W,5,44,20,17,32,53.1,173,1,54,196,3.6,2,2,3,5
Oklahoma State,2015-10-03,5,,Kansas State,W,5,36,2,13,25,52.0,207,2,42,144,3.4,3,0,1,1
Old Dominion,2015-10-03,5,@,Marshall,L,1,7,-20,21,35,60.0,212,2,40,112,2.8,1,2,0,2
Ole Miss,2015-10-03,5,@,Florida,L,1,10,-28,24,29,82.8,271,4,34,84,2.5,1,0,0,0
Oregon,2015-10-03,5,@,Colorado,W,5,41,17,25,42,59.5,231,1,36,77,2.1,2,2,1,3
Penn State,2015-10-03,5,,Army,W,2,20,6,1,1,100.0,32,0,55,261,4.7,2,3,0,3
Pitt,2015-10-03,4,@,Virginia Tech,W,2,17,4,9,20,45.0,91,1,33,9,0.3,0,0,3,3
Purdue,2015-10-03,5,@,Michigan State,L,3,21,-3,13,19,68.4,139,1,47,267,5.7,2,0,0,0
Rice,2015-10-03,5,,Western Kentucky,L,1,10,-39,29,39,74.4,424,4,32,80,2.5,3,0,0,0
San Diego State,2015-10-03,5,,Fresno State,W,3,21,14,12,25,48.0,77,1,22,12,0.5,0,0,0,0
San Jose State,2015-10-03,5,@,Auburn,L,3,21,-14,6,10,60.0,108,0,48,234,4.9,5,0,0,0
SMU,2015-10-03,5,,East Carolina,L,3,23,-26,19,26,73.1,249,3,54,306,5.7,4,0,2,2
South Alabama,2015-10-03,5,@,Troy,W,3,24,6,16,35,45.7,146,1,33,119,3.6,1,0,3,3
South Carolina,2015-10-03,5,@,Missouri,L,1,10,-14,21,28,75.0,136,2,42,163,3.9,1,0,0,0
Southern Mississippi,2015-10-03,5,,North Texas,W,7,49,35,14,32,43.8,201,1,49,185,3.8,1,0,1,1
Stanford,2015-10-03,5,,Arizona,W,7,55,38,17,33,51.5,196,1,34,118,3.5,1,0,0,0
Tennessee,2015-10-03,5,,Arkansas,L,2,20,-4,11,24,45.8,219,1,49,288,5.9,2,0,0,0
Texas,2015-10-03,5,@,Texas Christian,L,1,7,-43,22,38,57.9,376,6,42,228,5.4,0,0,0,0
Texas A&M,2015-10-03,5,,Mississippi State,W,3,30,13,20,34,58.8,210,0,34,196,5.8,2,2,0,2
Texas Christian,2015-10-03,5,,Texas,W,6,50,43,13,28,46.4,122,1,51,191,3.7,0,1,0,1
Texas Tech,2015-10-03,5,N,Baylor,L,5,35,-28,16,24,66.7,312,4,52,368,7.1,5,0,1,1
Toledo,2015-10-03,5,@,Ball State,W,3,24,14,23,37,62.2,236,1,30,26,0.9,0,1,0,1
Troy,2015-10-03,4,,South Alabama,L,2,18,-6,11,21,52.4,205,2,51,160,3.1,1,1,1,2
Tulane,2015-10-03,4,,Central Florida,W,6,45,14,30,52,57.7,392,4,22,-35,-1.6,0,2,3,5
Tulsa,2015-10-03,4,,Houston,L,3,24,-14,22,38,57.9,273,0,56,365,6.5,5,1,0,1
UCF,2015-10-03,5,@,Tulane,L,4,31,-14,17,29,58.6,225,5,44,170,3.9,1,1,0,1
UCLA,2015-10-03,5,,Arizona State,L,3,23,-15,27,44,61.4,273,2,46,192,4.2,2,0,1,1
UNLV,2015-10-03,5,@,Nevada,W,3,23,6,20,44,45.5,202,1,35,141,4.0,1,0,1,1
Utah State,2015-10-03,4,,Colorado State,W,3,33,15,21,46,45.7,252,1,31,109,3.5,1,2,1,3
UTEP,2015-10-03,5,,Texas-San Antonio,L,1,6,-19,19,32,59.4,198,0,48,137,2.9,1,1,0,1
UTSA,2015-10-03,5,@,Texas-El Paso,W,3,25,19,23,49,46.9,216,1,22,59,2.7,0,1,4,5
Vanderbilt,2015-10-03,5,@,Middle Tennessee State,W,2,17,4,32,51,62.7,286,1,23,34,1.5,0,2,0,2
Virginia Tech,2015-10-03,5,,Pittsburgh,L,1,13,-4,9,15,60.0,110,1,46,166,3.6,1,1,0,1
Wake Forest,2015-10-03,5,,Florida State,L,1,16,-8,20,31,64.5,202,1,21,127,6.0,2,0,0,0
Washington State,2015-10-03,4,@,California,L,4,28,-6,33,45,73.3,390,4,30,79,2.6,0,1,1,2
West Virginia,2015-10-03,4,@,Oklahoma,L,3,24,-20,14,25,56.0,320,3,33,107,3.2,1,1,1,2
Western Kentucky,2015-10-03,5,@,Rice,W,7,49,39,16,30,53.3,237,0,34,85,2.5,1,3,2,5
Wisconsin,2015-10-03,5,,Iowa,L,0,6,-4,9,21,42.9,77,1,40,144,3.6,0,1,1,2
Wyoming,2015-10-03,5,@,Appalachian State,L,2,13,-18,3,12,25.0,65,1,34,249,7.3,2,0,1,1
Houston,2015-10-08,5,,Southern Methodist,W,7,49,21,21,35,60.0,248,3,39,151,3.9,1,3,0,3
SMU,2015-10-08,6,@,Houston,L,4,28,-21,16,18,88.9,243,0,48,214,4.5,7,1,0,1
USC,2015-10-08,5,,Washington,L,1,12,-5,17,33,51.5,164,1,36,135,3.8,1,0,1,1
Washington,2015-10-08,5,@,Southern California,W,2,17,5,16,29,55.2,156,0,39,190,4.9,1,1,2,3
Marshall,2015-10-09,6,,Southern Mississippi,W,4,31,21,29,58,50.0,314,1,35,125,3.6,0,4,1,5
North Carolina State,2015-10-09,6,@,Virginia Tech,L,1,13,-15,14,29,48.3,158,3,36,200,5.6,1,0,0,0
Southern Mississippi,2015-10-09,6,@,Marshall,L,1,10,-21,11,21,52.4,163,2,35,114,3.3,1,0,1,1
Virginia Tech,2015-10-09,6,,North Carolina State,W,4,28,15,12,25,48.0,113,1,40,157,3.9,0,0,1,1
Air Force,2015-10-10,5,,Wyoming,W,4,31,14,15,29,51.7,192,2,35,115,3.3,0,2,2,4
Akron,2015-10-10,6,@,Eastern Michigan,W,6,47,26,24,35,68.6,252,3,31,161,5.2,0,2,1,3
Alabama,2015-10-10,6,,Arkansas,W,3,27,13,15,32,46.9,176,2,25,44,1.8,0,0,1,1
Appalachian State,2015-10-10,5,@,Georgia State,W,4,37,34,21,39,53.8,166,0,21,59,2.8,0,1,1,2
Arizona,2015-10-10,6,,Oregon State,W,5,44,37,12,35,34.3,98,0,31,151,4.9,1,0,1,1
Arizona State,2015-10-10,6,,Colorado,W,6,48,25,26,41,63.4,401,1,28,49,1.8,2,1,1,2
Arkansas,2015-10-10,6,@,Alabama,L,2,14,-13,24,33,72.7,262,2,46,134,2.9,1,0,2,2
Army,2015-10-10,6,,Duke,L,0,3,-41,20,30,66.7,243,1,48,215,4.5,4,0,0,0
Ball State,2015-10-10,6,@,Northern Illinois,L,5,41,-18,29,32,90.6,363,2,59,273,4.6,6,1,0,1
Baylor,2015-10-10,5,@,Kansas,W,9,66,59,20,36,55.6,158,1,39,69,1.8,0,2,1,3
Boise State,2015-10-10,6,@,Colorado State,W,5,41,31,14,30,46.7,151,1,37,105,2.8,0,1,2,3
Boston College,2015-10-10,6,,Wake Forest,L,0,0,-3,11,25,44.0,109,0,28,33,1.2,0,1,1,2
Bowling Green State,2015-10-10,6,,Massachusetts,W,8,62,24,37,61,60.7,486,4,15,30,2.0,0,1,1,2
Brigham Young,2015-10-10,6,,East Carolina,W,6,45,7,30,42,71.4,385,2,32,133,4.2,2,2,1,3
California,2015-10-10,6,@,Utah,L,3,24,-6,16,26,61.5,170,1,51,265,5.2,2,1,2,3
Central Michigan,2015-10-10,6,@,Western Michigan,L,5,39,-2,15,22,68.2,262,4,41,215,5.2,1,1,0,1
Clemson,2015-10-10,5,,Georgia Tech,W,5,43,19,6,14,42.9,159,2,42,71,1.7,0,0,1,1
Colorado,2015-10-10,6,@,Arizona State,L,3,23,-25,20,31,64.5,260,5,40,231,5.8,1,0,1,1
Colorado State,2015-10-10,6,,Boise State,L,1,10,-31,24,37,64.9,396,2,44,201,4.6,3,0,1,1
Connecticut,2015-10-10,6,@,Central Florida,W,5,40,27,27,50,54.0,255,1,14,60,4.3,0,1,3,4
Duke,2015-10-10,6,@,Army,W,5,44,41,2,6,33.3,55,0,49,113,2.3,0,2,1,3
East Carolina,2015-10-10,6,@,Brigham Young,L,5,38,-7,25,38,65.8,341,3,43,167,3.9,3,1,1,2
Eastern Michigan,2015-10-10,6,,Akron,L,3,21,-26,14,22,63.6,222,4,53,278,5.2,2,0,0,0
Florida,2015-10-10,6,@,Missouri,W,2,21,18,16,39,41.0,151,0,26,106,4.1,0,0,2,2
Florida Atlantic,2015-10-10,5,,Rice,L,3,26,-1,22,35,62.9,284,3,50,203,4.1,1,1,0,1
Florida International,2015-10-10,6,,Texas-El Paso,W,7,52,40,12,24,50.0,117,1,47,155,3.3,0,0,1,1
Florida State,2015-10-10,5,,Miami (FL),W,3,29,5,29,49,59.2,405,3,19,20,1.1,0,0,0,0
Fresno State,2015-10-10,6,,Utah State,L,2,14,-42,19,27,70.4,281,1,43,201,4.7,7,1,0,1
Georgia,2015-10-10,6,@,Tennessee,L,4,31,-7,25,42,59.5,312,3,48,207,4.3,2,1,1,2
Georgia State,2015-10-10,5,,Appalachian State,L,0,3,-34,18,25,72.0,291,3,44,207,4.7,0,0,1,1
Georgia Tech,2015-10-10,6,@,Clemson,L,3,24,-19,23,33,69.7,336,2,41,201,4.9,3,2,1,3
Hawaii,2015-10-10,6,,San Diego State,L,2,14,-14,11,15,73.3,184,1,57,218,3.8,3,1,0,1
Illinois,2015-10-10,6,@,Iowa,L,2,20,-9,15,31,48.4,200,2,51,278,5.5,1,0,0,0
Indiana,2015-10-10,6,@,Penn State,L,1,7,-22,22,40,55.0,266,2,32,154,4.8,2,1,0,1
Iowa,2015-10-10,6,,Illinois,W,3,29,9,25,43,58.1,317,1,24,46,1.9,1,1,1,2
Iowa State,2015-10-10,5,@,Texas Tech,L,4,31,-35,39,56,69.6,515,6,31,261,8.4,3,0,0,0
Kansas,2015-10-10,5,,Baylor,L,1,7,-59,27,37,73.0,363,5,45,281,6.2,3,1,0,1
Kansas State,2015-10-10,5,,Texas Christian,L,6,45,-7,20,30,66.7,301,2,23,242,10.5,4,0,2,2
Kent State,2015-10-10,6,@,Toledo,L,1,7,-31,20,33,60.6,230,2,46,288,6.3,3,1,0,1
Louisiana,2015-10-10,5,,Texas State,W,7,49,22,13,33,39.4,178,1,37,173,4.7,2,1,0,1
Louisiana Tech,2015-10-10,6,@,Texas-San Antonio,W,3,34,3,18,27,66.7,227,4,39,73,1.9,0,0,2,2
Louisiana-Monroe,2015-10-10,5,@,Tulsa,L,3,24,-10,28,45,62.2,341,2,62,222,3.6,2,0,0,0
LSU,2015-10-10,6,@,South Carolina,W,6,45,21,15,30,50.0,209,2,20,74,3.7,0,0,1,1
Maryland,2015-10-10,6,@,Ohio State,L,4,28,-21,23,30,76.7,317,2,47,182,3.9,5,0,0,0
Massachusetts,2015-10-10,5,@,Bowling Green State,L,4,38,-24,37,45,82.2,519,5,46,206,4.5,3,0,1,1
Miami (FL),2015-10-10,5,@,Florida State,L,3,24,-5,25,33,75.8,291,1,36,248,6.9,2,0,0,0
Miami (OH),2015-10-10,6,@,Ohio,L,0,3,-31,25,40,62.5,278,1,37,150,4.1,2,0,1,1
Michigan,2015-10-10,6,,Northwestern,W,5,38,38,15,33,45.5,130,0,25,38,1.5,0,0,1,1
Michigan State,2015-10-10,6,@,Rutgers,W,4,31,7,15,26,57.7,208,3,32,141,4.4,0,0,0,0
Middle Tennessee State,2015-10-10,6,@,Western Kentucky,L,4,28,-30,29,37,78.4,428,6,40,165,4.1,1,1,1,2
Minnesota,2015-10-10,6,@,Purdue,W,5,41,28,21,49,42.9,207,1,28,68,2.4,1,1,3,4
Mississippi State,2015-10-10,6,,Troy,W,6,45,28,20,36,55.6,142,0,46,112,2.4,2,1,1,2
Missouri,2015-10-10,6,,Florida,L,0,3,-18,20,33,60.6,208,0,44,129,2.9,2,0,0,0
Navy,2015-10-10,5,@,Notre Dame,L,3,24,-17,22,31,71.0,281,1,40,178,4.5,4,0,1,1
Nebraska,2015-10-10,6,,Wisconsin,L,3,21,-2,24,50,48.0,322,1,34,147,4.3,1,0,0,0
Nevada,2015-10-10,6,,New Mexico,W,5,35,18,19,24,79.2,138,0,37,135,3.6,1,1,1,2
New Mexico,2015-10-10,6,@,Nevada,L,2,17,-18,16,19,84.2,166,2,54,351,6.5,3,2,0,2
New Mexico State,2015-10-10,5,@,Mississippi,L,0,3,-49,25,35,71.4,400,3,34,265,7.8,4,2,1,3
North Texas,2015-10-10,5,,Portland State,L,1,7,-59,13,22,59.1,302,0,46,368,8.0,0,0,0,0
Northern Illinois,2015-10-10,6,,Ball State,W,8,59,18,31,53,58.5,393,4,35,110,3.1,1,0,1,1
Northwestern,2015-10-10,6,@,Michigan,L,0,0,-38,17,23,73.9,179,0,46,201,4.4,3,0,0,0
Notre Dame,2015-10-10,6,,Navy,W,5,41,17,3,6,50.0,22,0,49,318,6.5,3,2,1,3
Ohio,2015-10-10,6,,Miami (OH),W,3,34,31,9,25,36.0,166,0,24,87,3.6,0,0,4,4
Ohio State,2015-10-10,6,,Maryland,W,7,49,21,10,27,37.0,133,1,42,253,6.0,3,0,2,2
Oklahoma,2015-10-10,5,N,Texas,L,2,17,-7,9,12,75.0,55,2,58,313,5.4,1,0,0,0
Oklahoma State,2015-10-10,6,@,West Virginia,W,4,33,7,18,37,48.6,188,1,61,255,4.2,2,3,1,4
Ole Miss,2015-10-10,6,,New Mexico State,W,7,52,49,22,37,59.5,141,0,37,98,2.6,0,0,2,2
Oregon,2015-10-10,6,,Washington State,L,5,38,-7,50,75,66.7,505,5,30,136,4.5,1,2,0,2
Oregon State,2015-10-10,5,@,Arizona,L,1,7,-37,17,30,56.7,276,0,58,368,6.3,5,0,0,0
Penn State,2015-10-10,6,,Indiana,W,4,29,22,15,33,45.5,155,0,33,79,2.4,1,0,1,1
Pitt,2015-10-10,5,,Virginia,W,3,26,7,17,34,50.0,209,1,31,139,4.5,0,0,1,1
Purdue,2015-10-10,6,,Minnesota,L,2,13,-28,11,18,61.1,82,2,48,326,6.8,2,0,1,1
Rice,2015-10-10,6,@,Florida Atlantic,W,4,27,1,15,29,51.7,249,2,32,142,4.4,1,0,0,0
Rutgers,2015-10-10,5,,Michigan State,L,3,24,-7,24,39,61.5,367,2,36,123,3.4,2,0,1,1
San Diego State,2015-10-10,6,@,Hawaii,W,4,28,14,19,39,48.7,198,0,28,53,1.9,2,1,2,3
San Jose State,2015-10-10,6,@,Nevada-Las Vegas,W,4,33,6,15,30,50.0,217,2,48,186,3.9,1,0,2,2
South Carolina,2015-10-10,6,,Louisiana State,L,3,24,-21,18,29,62.1,228,2,54,396,7.3,4,0,0,0
South Florida,2015-10-10,5,,Syracuse,W,6,45,21,21,34,61.8,232,2,33,73,2.2,1,2,1,3
Syracuse,2015-10-10,5,@,South Florida,L,3,24,-21,15,22,68.2,259,2,47,281,6.0,4,1,0,1
Temple,2015-10-10,5,,Tulane,W,7,49,39,17,30,56.7,102,1,27,8,0.3,0,0,2,2
Tennessee,2015-10-10,6,,Georgia,W,5,38,7,15,33,45.5,279,2,29,165,5.7,0,1,0,1
Texas,2015-10-10,6,N,Oklahoma,W,3,24,7,20,28,71.4,211,1,37,67,1.8,1,1,0,1
Texas Christian,2015-10-10,6,@,Kansas State,W,7,52,7,13,33,39.4,157,0,48,228,4.8,6,1,1,2
Texas State,2015-10-10,5,@,Louisiana,L,4,27,-22,22,30,73.3,238,3,52,288,5.5,3,0,0,0
Texas Tech,2015-10-10,6,,Iowa State,W,9,66,35,15,30,50.0,180,1,45,315,7.0,3,0,3,3
Toledo,2015-10-10,6,,Kent State,W,5,38,31,14,32,43.8,134,0,32,123,3.8,0,0,1,1
Troy,2015-10-10,5,@,Mississippi State,L,2,17,-28,10,15,66.7,211,3,33,125,3.8,1,0,0,0
Tulane,2015-10-10,5,@,Temple,L,1,10,-39,14,18,77.8,223,3,46,122,2.7,3,2,0,2
Tulsa,2015-10-10,5,,Louisiana-Monroe,W,4,34,10,25,48,52.1,231,1,29,173,6.0,2,2,1,3
UCF,2015-10-10,6,,Connecticut,L,1,13,-27,18,24,75.0,263,1,45,170,3.8,4,0,0,0
UNLV,2015-10-10,6,,San Jose State,L,3,27,-6,30,48,62.5,329,2,24,115,4.8,2,1,1,2
Utah,2015-10-10,5,,California,W,3,30,6,25,47,53.2,340,2,28,127,4.5,1,1,5,6
Utah State,2015-10-10,5,@,Fresno State,W,8,56,42,10,20,50.0,112,1,42,82,2.0,1,0,3,3
UTEP,2015-10-10,6,@,Florida International,L,1,12,-40,15,22,68.2,368,3,31,150,4.8,3,0,0,0
