Player,Date,G,School,Loc,Opponent,WL,Tackle Solo,Tackle Assist,Tackle Tot,Tackle For Loss,Sack,unique_id
Marvin White,2005-10-15,7,Texas Christian,,Army,W,8,4,12,0.0,0.0,marvin-white-1
Scott White,2005-10-15,6,Washington,@,Oregon,L,3,4,7,1.0,0.0,scott-white-1
Spencer White,2005-10-15,6,Brigham Young,,Colorado State,W,0,4,4,0.5,0.5,spencer-white-1
Terrel White,2005-10-15,6,Bowling Green State,@,Buffalo,W,3,3,6,1.5,0.0,terrel-white-1
Thomas Whitfield,2005-10-15,6,Syracuse,,Rutgers,L,0,1,1,0.0,0.0,thomas-whitfield-1
Donte Whitner,2005-10-15,6,Ohio State,,Michigan State,W,7,4,11,3.0,1.0,donte-whitner-1
Aaron Whittington,2005-10-15,6,UCLA,@,Washington State,W,1,0,1,0.0,0.0,aaron-whittington-1
Brandon Whittington,2005-10-15,6,Purdue,,Northwestern,L,3,1,4,0.0,0.0,brandon-whittington-1
Eric Wicks,2005-10-15,7,West Virginia,,Louisville,W,1,8,9,0.5,0.0,eric-wicks-1
Alton Widemon,2005-10-15,6,Baylor,,Nebraska,L,1,0,1,0.0,0.0,alton-widemon-1
Delonne Wilbourn,2005-10-15,7,Temple,,Miami (FL),L,1,5,6,0.0,0.0,delonne-wilbourn-1
Wilder,2005-10-15,6,Kansas,,Oklahoma,L,0,2,2,0.0,0.0,wilder-1
Jonathan Wilhite,2005-10-15,6,Auburn,@,Arkansas,W,5,1,6,0.0,0.0,jonathan-wilhite-1
Gerris Wilkinson,2005-10-15,6,Georgia Tech,@,Duke,W,1,2,3,0.0,0.0,gerris-wilkinson-1
Alex Willcox,2005-10-15,7,Iowa,,Indiana,W,1,3,4,0.0,0.0,alex-willcox-1
Alex Williams,2005-10-15,7,Duke,,Georgia Tech,L,0,2,2,0.0,0.0,alex-williams-1
Antarrious Williams,2005-10-15,6,Auburn,@,Arkansas,W,6,1,7,0.0,0.0,antarrious-williams-1
Anthony Williams,2005-10-15,6,Cincinnati,,Connecticut,W,5,1,6,0.0,0.0,anthony-williams-1
Brad Williams,2005-10-15,6,Bowling Green State,@,Buffalo,W,2,2,4,1.5,0.5,brad-williams-1
Carlton Williams,2005-10-15,6,South Florida,@,Pittsburgh,L,3,5,8,0.0,0.0,carlton-williams-1
Carnell Williams,2005-10-15,6,Alabama-Birmingham,@,Marshall,L,0,1,1,0.0,0.0,carnell-williams-2
Chaz Williams,2005-10-15,7,Louisiana-Monroe,,Troy,W,5,1,6,0.0,0.0,chaz-williams-1
Darryl Williams,2005-10-15,6,Colorado State,@,Brigham Young,L,2,1,3,0.0,0.0,darryl-williams-1
Delone Williams,2005-10-15,5,Louisiana Tech,@,Nevada,L,4,0,4,0.0,0.0,delone-williams-1
Demond Williams,2005-10-15,6,Michigan State,@,Ohio State,L,1,0,1,1.0,0.0,demond-williams-1
Gemara Williams,2005-10-15,6,Buffalo,,Bowling Green State,L,5,2,7,0.0,0.0,gemara-williams-1
Glenn Williams,2005-10-15,7,Duke,,Georgia Tech,L,0,1,1,0.0,0.0,glenn-williams-1
Jack Williams,2005-10-15,6,Kent State,@,Navy,L,3,1,4,0.0,0.0,jack-williams-1
Jeffery Williams,2005-10-15,6,Alabama-Birmingham,@,Marshall,L,0,1,1,0.0,0.0,jeffery-williams-1
Kyle Williams,2005-10-15,6,Purdue,,Northwestern,L,0,1,1,0.0,0.0,kyle-williams-6
Kyle Williams,2005-10-15,5,Louisiana State,,Florida,W,0,3,3,0.5,0.0,kyle-williams-4
Kyle Williams,2005-10-15,6,Kansas State,@,Texas Tech,L,1,0,1,0.0,0.0,kyle-williams-3
Lee Williams,2005-10-15,6,Syracuse,,Rutgers,L,0,2,2,0.5,0.0,lee-williams-2
Leon Williams,2005-10-15,6,Miami (FL),@,Temple,W,2,3,5,0.0,0.0,leon-williams-1
Lorenzo Williams,2005-10-15,6,Missouri,,Iowa State,W,1,2,3,0.5,0.0,lorenzo-williams-1
Mike G. Williams,2005-10-15,6,Boise State,,San Jose State,W,0,1,1,0.0,0.0,mike-g-williams-1
Mike T. Williams,2005-10-15,6,Boise State,,San Jose State,W,0,1,1,0.0,0.0,mike-t-williams-1
Paul Williams,2005-10-15,6,Texas Tech,,Kansas State,W,1,1,2,0.0,0.0,paul-williams-1
Quinte Williams,2005-10-15,6,Houston,,Memphis,L,0,1,1,0.0,0.0,quinte-williams-1
Ray Williams,2005-10-15,6,Purdue,,Northwestern,L,1,2,3,0.0,0.0,ray-williams-1
Ricky Williams,2005-10-15,7,Louisiana-Monroe,,Troy,W,1,1,2,0.0,0.0,ricky-williams-5
Roger Williams,2005-10-15,6,Florida State,@,Virginia,L,2,3,5,0.0,0.0,roger-williams-1
Shelton Williams,2005-10-15,7,Louisiana-Monroe,,Troy,W,4,1,5,0.0,0.0,shelton-williams-1
Terrell Williams,2005-10-15,7,California,,Oregon State,L,0,1,1,0.0,0.0,terrell-williams-1
Thomas Williams,2005-10-15,6,Southern California,@,Notre Dame,W,4,4,8,1.0,1.0,thomas-williams-1
Trae Williams,2005-10-15,6,South Florida,@,Pittsburgh,L,2,1,3,0.0,0.0,trae-williams-1
Tramon Williams,2005-10-15,5,Louisiana Tech,@,Nevada,L,3,1,4,0.0,0.0,tramon-williams-1
Travis Williams,2005-10-15,6,Auburn,@,Arkansas,W,5,2,7,0.0,0.0,travis-williams-3
Travis Williams,2005-10-15,6,East Carolina,@,Southern Methodist,W,2,1,3,0.0,0.0,travis-williams-1
Willie Williams,2005-10-15,6,Miami (FL),@,Temple,W,1,1,2,0.0,0.0,willie-williams-1
Worrell Williams,2005-10-15,7,California,,Oregon State,L,1,1,2,0.0,0.0,worrell-williams-1
Jacob Williamson,2005-10-15,6,Ohio,@,Central Michigan,L,1,0,1,0.0,0.0,jacob-williamson-1
Sam Williamson,2005-10-15,6,Alabama-Birmingham,@,Marshall,L,1,4,5,1.5,1.0,sam-williamson-1
Sean Williamson,2005-10-15,6,Toledo,@,Ball State,W,2,2,4,1.0,1.0,sean-williamson-1
Eddie Willingham,2005-10-15,5,Southern Mississippi,,Central Florida,W,1,1,2,0.0,0.0,eddie-willingham-1
Anthony Willis,2005-10-15,6,Central Florida,@,Southern Mississippi,L,4,3,7,1.0,0.0,anthony-willis-1
Austin Willis,2005-10-15,7,Louisiana-Monroe,,Troy,W,2,1,3,0.0,0.0,austin-willis-1
Keith Willis,2005-10-15,7,Boston College,,Wake Forest,W,0,2,2,0.0,0.0,keith-willis-1
Michael Willis,2005-10-15,6,Washington State,,UCLA,L,1,0,1,0.0,0.0,michael-willis-1
Patrick Willis,2005-10-15,6,Mississippi,,Alabama,L,10,5,15,2.5,1.5,patrick-willis-1
Ryan Willis,2005-10-15,5,Louisiana State,,Florida,W,1,1,2,1.0,0.0,ryan-willis-1
C.J. Wilson,2005-10-15,6,Baylor,,Nebraska,L,4,2,6,0.0,0.0,cj-wilson-2
Charles Wilson,2005-10-15,6,Nevada,,Louisiana Tech,W,1,1,2,0.0,0.0,charles-wilson-1
Craig Wilson,2005-10-15,7,West Virginia,,Louisville,W,2,0,2,0.0,0.0,craig-wilson-1
Eric Wilson,2005-10-15,6,San Jose State,@,Boise State,L,2,3,5,1.5,0.0,eric-wilson-1
Marbrae Wilson,2005-10-15,7,Louisiana-Monroe,,Troy,W,1,2,3,0.0,0.0,marbrae-wilson-1
Martin Wilson,2005-10-15,6,Northern Illinois,,Eastern Michigan,W,0,1,1,0.0,0.0,martin-wilson-1
Ricky Wilson,2005-10-15,6,Houston,,Memphis,L,1,0,1,0.0,0.0,ricky-wilson-1
Kamerion Wimberly,2005-10-15,6,Florida State,@,Virginia,L,2,2,4,2.0,2.0,kamerion-wimberly-1
Quarvay Winbush,2005-10-15,5,Louisiana Tech,@,Nevada,L,0,1,1,0.0,0.0,quarvay-winbush-1
Peter Winovich,2005-10-15,6,Bowling Green State,@,Buffalo,W,2,1,3,0.0,0.0,peter-winovich-1
Walt Winter,2005-10-15,6,Washington,@,Oregon,L,2,1,3,0.0,0.0,walt-winter-1
William Wise,2005-10-15,6,Ball State,,Toledo,L,4,2,6,0.0,0.0,william-wise-1
Matt Wiser,2005-10-15,5,Utah State,@,Fresno State,L,3,2,5,0.0,0.0,matt-wiser-1
Frank Wiwo,2005-10-15,6,Miami (OH),,Akron,W,1,0,1,0.0,0.0,frank-wiwo-1
Chris Wohlgamuth,2005-10-15,7,Central Michigan,,Ohio,W,2,2,4,0.0,0.0,chris-wohlgamuth-1
D.J. Wolfe,2005-10-15,6,Oklahoma,@,Kansas,W,2,0,2,1.0,0.0,dj-wolfe-1
J.R. Wolfork,2005-10-15,6,Washington,@,Oregon,L,1,0,1,0.0,0.0,jr-wolfork-1
Brandon Wood,2005-10-15,6,Rutgers,@,Syracuse,W,1,0,1,0.0,0.0,brandon-wood-1
William Wood,2005-10-15,5,Rice,,Tulsa,L,2,0,2,0.0,0.0,william-wood-2
Ambrose Wooden,2005-10-15,6,Notre Dame,,Southern California,L,4,3,7,0.0,0.0,ambrose-wooden-1
Lamarr Woodley,2005-10-15,7,Michigan,,Penn State,W,6,2,8,4.0,1.0,lamarr-woodley-1
Rontrell Woodruff,2005-10-15,7,Eastern Michigan,@,Northern Illinois,L,5,4,9,0.0,0.0,rontrell-woodruff-1
Donovan Woods,2005-10-15,6,Oklahoma State,@,Texas A&M,L,4,3,7,0.0,0.0,donovan-woods-1
Jahi Word-Daniels,2005-10-15,6,Georgia Tech,@,Duke,W,1,1,2,0.0,0.0,jahi-word-daniels-1
Abraham Wright,2005-10-15,6,Colorado,@,Texas,L,2,2,4,1.0,0.0,abraham-wright-1
Deandre Wright,2005-10-15,7,New Mexico,@,Wyoming,W,1,2,3,0.0,0.0,deandre-wright-1
Dontae Wright,2005-10-15,6,Miami (OH),,Akron,W,2,0,2,0.0,0.0,dontae-wright-1
Floyd Wright,2005-10-15,6,Marshall,,Alabama-Birmingham,W,0,3,3,0.0,0.0,floyd-wright-1
John Wright,2005-10-15,6,Army,@,Texas Christian,L,1,1,2,0.0,0.0,john-wright-4
Rodrique Wright,2005-10-15,6,Texas,,Colorado,W,1,2,3,0.0,0.0,rodrique-wright-1
T.J. Wright,2005-10-15,6,Ohio,@,Central Michigan,L,2,0,2,0.0,0.0,tj-wright-1
Claude Wroten,2005-10-15,5,Louisiana State,,Florida,W,0,2,2,0.0,0.0,claude-wroten-1
Mansfield Wrotto,2005-10-15,6,Georgia Tech,@,Duke,W,1,0,1,0.0,0.0,mansfield-wrotto-1
Timi Wusu,2005-10-15,5,Stanford,@,Arizona,W,5,0,5,0.0,0.0,timi-wusu-1
Justin Wyatt,2005-10-15,6,Southern California,@,Notre Dame,W,2,3,5,0.0,0.0,justin-wyatt-1
James Wyche,2005-10-15,6,Syracuse,,Rutgers,L,4,3,7,0.5,0.5,james-wyche-1
Shane Yates,2005-10-15,6,Ohio,@,Central Michigan,L,0,1,1,0.0,0.0,shane-yates-1
Ashton Youboty,2005-10-15,6,Ohio State,,Michigan State,W,4,2,6,1.0,1.0,ashton-youboty-1
Antonio Young,2005-10-15,7,Utah,,San Diego State,L,0,1,1,0.0,0.0,antonio-young-1
Brian Young,2005-10-15,7,Boston College,,Wake Forest,W,1,0,1,0.0,0.0,brian-young-2
Usama Young,2005-10-15,6,Kent State,@,Navy,L,4,2,6,0.0,0.0,usama-young-1
Warren Young,2005-10-15,7,West Virginia,,Louisville,W,0,4,4,0.0,0.0,warren-young-1
Mark Zalewski,2005-10-15,7,Wisconsin,@,Minnesota,W,4,4,8,0.5,0.0,mark-zalewski-1
Tom Zbikowski,2005-10-15,6,Notre Dame,,Southern California,L,4,2,6,0.0,0.0,tom-zbikowski-1
Alan Zemaitis,2005-10-15,7,Penn State,@,Michigan,L,7,0,7,1.0,0.0,alan-zemaitis-1
Jonathan Zenon,2005-10-15,5,Louisiana State,,Florida,W,1,0,1,0.0,0.0,jonathan-zenon-1
Myron Acoff,2005-10-20,6,Florida International,@,Troy,L,2,1,3,0.5,0.5,myron-acoff-1
Xavier Adibi,2005-10-20,7,Virginia Tech,@,Maryland,W,4,6,10,1.5,1.0,xavier-adibi-1
Kevin Akinbiyi,2005-10-20,6,Florida International,@,Troy,L,1,0,1,0.0,0.0,kevin-akinbiyi-1
James Anderson,2005-10-20,7,Virginia Tech,@,Maryland,W,2,7,9,0.5,0.0,james-anderson-1
Ryan Babb,2005-10-20,7,Troy,,Florida International,W,2,0,2,0.0,0.0,ryan-babb-1
Antwan Barnes,2005-10-20,6,Florida International,@,Troy,L,2,1,3,1.0,1.0,antwan-barnes-1
Kevin Barnes,2005-10-20,7,Maryland,,Virginia Tech,L,1,0,1,0.0,0.0,kevin-barnes-1
George Bell,2005-10-20,7,Virginia Tech,@,Maryland,W,1,0,1,0.0,0.0,george-bell-1
James Black,2005-10-20,6,Florida International,@,Troy,L,3,1,4,0.0,0.0,james-black-1
Conrad Bolston,2005-10-20,7,Maryland,,Virginia Tech,L,1,2,3,0.0,0.0,conrad-bolston-1
Alexander Bostic III,2005-10-20,6,Florida International,@,Troy,L,5,1,6,0.0,0.0,alexander-bostic-iii-1
Keyonvis Bouie,2005-10-20,6,Florida International,@,Troy,L,12,6,18,2.5,0.5,keyonvis-bouie-1
Larry Brown,2005-10-20,7,Troy,,Florida International,W,1,0,1,0.0,0.0,larry-brown-10
Matthew Castillo,2005-10-20,6,Florida International,@,Troy,L,0,2,2,0.0,0.0,matthew-castillo-1
Brannon Condren,2005-10-20,7,Troy,,Florida International,W,3,2,5,0.0,0.0,brannon-condren-1
Trey Covington,2005-10-20,7,Maryland,,Virginia Tech,L,3,6,9,0.5,0.0,trey-covington-1
Bernard Davis,2005-10-20,7,Troy,,Florida International,W,3,3,6,2.5,1.0,bernard-davis-1
Chris Ellis,2005-10-20,7,Virginia Tech,@,Maryland,W,1,2,3,0.0,0.0,chris-ellis-1
Johnny Faulk,2005-10-20,7,Troy,,Florida International,W,6,0,6,2.0,0.0,johnny-faulk-1
Derrick Fenner,2005-10-20,7,Maryland,,Virginia Tech,L,2,0,2,0.0,0.0,derrick-fenner-1
Brandon Flowers,2005-10-20,7,Virginia Tech,@,Maryland,W,1,0,1,0.0,0.0,brandon-flowers-1
Isaiah Gardner,2005-10-20,7,Maryland,,Virginia Tech,L,1,0,1,0.0,0.0,isaiah-gardner-1
Adrian Ghent,2005-10-20,7,Troy,,Florida International,W,3,0,3,0.0,0.0,adrian-ghent-1
Jack Griffin,2005-10-20,7,Maryland,,Virginia Tech,L,1,0,1,0.0,0.0,jack-griffin-2
Vince Hall,2005-10-20,7,Virginia Tech,@,Maryland,W,6,8,14,1.0,1.0,vince-hall-1
Justin Hamilton,2005-10-20,7,Virginia Tech,@,Maryland,W,2,0,2,0.0,0.0,justin-hamilton-1
Milton Harris,2005-10-20,7,Maryland,,Virginia Tech,L,5,2,7,1.0,0.0,milton-harris-1
Jeremy Hawkins,2005-10-20,7,Troy,,Florida International,W,1,0,1,1.0,0.0,jeremy-hawkins-1
Brandon Higdon,2005-10-20,6,Florida International,@,Troy,L,1,0,1,0.0,0.0,brandon-higdon-1
Brenden Hill,2005-10-20,7,Virginia Tech,@,Maryland,W,1,1,2,0.0,0.0,brenden-hill-1
David Holloway,2005-10-20,7,Maryland,,Virginia Tech,L,3,3,6,0.0,0.0,david-holloway-1
Mike Imoh,2005-10-20,7,Virginia Tech,@,Maryland,W,1,0,1,0.0,0.0,mike-imoh-1
D'Qwell Jackson,2005-10-20,7,Maryland,,Virginia Tech,L,4,7,11,0.0,0.0,dqwell-jackson-1
Wesley Jefferson,2005-10-20,7,Maryland,,Virginia Tech,L,1,1,2,0.0,0.0,wesley-jefferson-1
Leverne Johnson,2005-10-20,7,Troy,,Florida International,W,5,2,7,1.0,1.0,leverne-johnson-1
Marcus Jones II,2005-10-20,6,Florida International,@,Troy,L,1,0,1,0.0,0.0,marcus-jones-ii-1
Venson Jones Jr.,2005-10-20,6,Florida International,@,Troy,L,2,1,3,2.0,2.0,venson-jones-jr-1
Reginald Jones,2005-10-20,6,Florida International,@,Troy,L,1,0,1,0.0,0.0,reginald-jones-1
William Kershaw,2005-10-20,7,Maryland,,Virginia Tech,L,4,5,9,1.0,0.0,william-kershaw-1
Jeff King,2005-10-20,7,Virginia Tech,@,Maryland,W,1,0,1,0.0,0.0,jeff-king-1
Torre Lankford,2005-10-20,7,Troy,,Florida International,W,7,0,7,1.0,1.0,torre-lankford-1
Baron Lemar,2005-10-20,7,Troy,,Florida International,W,1,1,2,0.0,0.0,baron-lemar-1
Jonathan Lewis,2005-10-20,7,Virginia Tech,@,Maryland,W,2,2,4,2.0,2.0,jonathan-lewis-2
Kenny Mainor,2005-10-20,7,Troy,,Florida International,W,1,1,2,0.5,0.0,kenny-mainor-1
Orion Martin,2005-10-20,7,Virginia Tech,@,Maryland,W,0,2,2,0.5,0.0,orion-martin-1
Sherrod Martin,2005-10-20,7,Troy,,Florida International,W,1,0,1,0.0,0.0,sherrod-martin-1
Josh Maxwell,2005-10-20,7,Troy,,Florida International,W,1,1,2,0.0,0.0,josh-maxwell-1
Leodis McKelvin,2005-10-20,7,Troy,,Florida International,W,2,1,3,0.0,0.0,leodis-mckelvin-1
Gerrick McPhearson,2005-10-20,7,Maryland,,Virginia Tech,L,4,2,6,0.0,0.0,gerrick-mcphearson-1
Roland Minor,2005-10-20,7,Virginia Tech,@,Maryland,W,1,1,2,0.5,0.0,roland-minor-1
Robert Mitchell,2005-10-20,6,Florida International,@,Troy,L,4,1,5,1.0,0.0,robert-mitchell-1
Dre Moore,2005-10-20,7,Maryland,,Virginia Tech,L,2,4,6,0.0,0.0,dre-moore-1
Andre Morgan,2005-10-20,7,Troy,,Florida International,W,2,1,3,0.5,0.0,andre-morgan-1
Jeremy Navarre,2005-10-20,7,Maryland,,Virginia Tech,L,0,2,2,0.5,0.0,jeremy-navarre-1
Danny Oquendo,2005-10-20,7,Maryland,,Virginia Tech,L,1,0,1,0.0,0.0,danny-oquendo-1
Derick Pendergrass,2005-10-20,7,Troy,,Florida International,W,2,2,4,0.0,0.0,derick-pendergrass-1
Dave Philistin,2005-10-20,7,Maryland,,Virginia Tech,L,0,1,1,0.0,0.0,dave-philistin-1
Carlton Powell,2005-10-20,7,Virginia Tech,@,Maryland,W,0,2,2,0.0,0.0,carlton-powell-1
Lance Preston,2005-10-20,6,Florida International,@,Troy,L,4,2,6,1.0,0.0,lance-preston-1
Marcus Richardson,2005-10-20,7,Troy,,Florida International,W,5,1,6,0.5,0.0,marcus-richardson-1
Aaron Rouse,2005-10-20,7,Virginia Tech,@,Maryland,W,3,2,5,1.0,0.0,aaron-rouse-1
Toris Rutledge,2005-10-20,7,Troy,,Florida International,W,0,1,1,0.0,0.0,toris-rutledge-1
Omarr Savage,2005-10-20,7,Maryland,,Virginia Tech,L,0,1,1,0.0,0.0,omarr-savage-1
Lionell Singleton,2005-10-20,6,Florida International,@,Troy,L,4,0,4,0.0,0.0,lionell-singleton-1
Chris Smith,2005-10-20,6,Florida International,@,Troy,L,2,3,5,0.0,0.0,chris-smith-1
Johnathan Sturrup,2005-10-20,6,Florida International,@,Troy,L,1,0,1,0.0,0.0,johnathan-sturrup-1
Darryl Tapp,2005-10-20,7,Virginia Tech,@,Maryland,W,1,4,5,0.0,0.0,darryl-tapp-1
David Tramble,2005-10-20,7,Troy,,Florida International,W,1,0,1,0.0,0.0,david-tramble-1
Nick Turnbull,2005-10-20,6,Florida International,@,Troy,L,0,1,1,0.0,0.0,nick-turnbull-1
Christian Varner,2005-10-20,7,Maryland,,Virginia Tech,L,2,3,5,0.0,0.0,christian-varner-1
Jimmy Williams,2005-10-20,7,Virginia Tech,@,Maryland,W,3,3,6,0.0,0.0,jimmy-williams-2
Tavares Williams,2005-10-20,7,Troy,,Florida International,W,1,0,1,0.0,0.0,tavares-williams-1
Josh Wilson,2005-10-20,7,Maryland,,Virginia Tech,L,3,4,7,1.0,1.0,josh-wilson-1
Marcus Wimbush,2005-10-20,7,Maryland,,Virginia Tech,L,0,1,1,0.0,0.0,marcus-wimbush-1
Abanikanda,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,1,0,1,0.0,0.0,abanikanda-1
John Archie,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,2,1,3,0.0,0.0,john-archie-1
Baker,2005-10-21,7,Central Florida,,Tulane,W,2,0,2,0.0,0.0,baker-1
Travis Barr,2005-10-21,7,Central Florida,,Tulane,W,0,1,1,0.0,0.0,travis-barr-1
Chris Beckman,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,chris-beckman-1
Kyle Bissinger,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,1,2,0.0,0.0,kyle-bissinger-1
Tra Boger,2005-10-21,6,Tulane,@,Central Florida,L,3,1,4,0.0,0.0,tra-boger-1
Taurean Brown,2005-10-21,6,Tulane,@,Central Florida,L,3,0,3,2.0,0.0,taurean-brown-1
Joe Burnett,2005-10-21,7,Central Florida,,Tulane,W,6,0,6,0.0,0.0,joe-burnett-1
Anthony Cannon,2005-10-21,6,Tulane,@,Central Florida,L,11,1,12,0.5,0.0,anthony-cannon-1
Paul Carrington,2005-10-21,7,Central Florida,,Tulane,W,3,1,4,1.0,0.0,paul-carrington-1
Conrad Chanove,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,0,1,1,0.0,0.0,conrad-chanove-1
Matthew Chatelain,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,1,2,3,1.5,0.0,matthew-chatelain-1
Kevis Coley,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,4,3,7,0.0,0.0,kevis-coley-1
Trevis Coley,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,7,2,9,0.0,0.0,trevis-coley-1
James Cook,2005-10-21,7,Central Florida,,Tulane,W,1,2,3,0.0,0.0,james-cook-1
Dominique Cosper,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,5,4,9,0.0,0.0,dominique-cosper-1
James Denley,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,2,2,4,1.0,1.0,james-denley-1
Will Dunbar,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,2,3,0.0,0.0,will-dunbar-1
Ron Ellis,2005-10-21,7,Central Florida,,Tulane,W,0,1,1,0.0,0.0,ron-ellis-1
John Eubanks,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,3,2,5,0.0,0.0,john-eubanks-1
Will Evans,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,0,2,2,0.0,0.0,will-evans-1
Jasper Faulk,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,1,1,2,1.5,1.0,jasper-faulk-1
Chris Felder,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,4,4,8,0.0,0.0,chris-felder-1
Terrance Ford,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,1,1,2,0.0,0.0,terrance-ford-1
Jeremy Foreman,2005-10-21,6,Tulane,@,Central Florida,L,2,0,2,0.0,0.0,jeremy-foreman-1
Curtis Francis,2005-10-21,7,Central Florida,,Tulane,W,1,0,1,0.0,0.0,curtis-francis-1
Durrell Fuqua,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,0,1,0.0,0.0,durrell-fuqua-1
Gabourel,2005-10-21,7,Central Florida,,Tulane,W,2,0,2,0.0,0.0,gabourel-1
Joe Goosby,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,joe-goosby-1
Kris Guyton,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,2,3,0.0,0.0,kris-guyton-1
Wayne Hardy,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,0,3,3,0.5,0.5,wayne-hardy-1
Antonio Harris,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,antonio-harris-1
Billy Harrison,2005-10-21,6,Tulane,@,Central Florida,L,1,1,2,0.0,0.0,billy-harrison-1
Joe Henderson,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,2,3,5,0.0,0.0,joe-henderson-1
Robert Henderson,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,6,1,7,1.0,1.0,robert-henderson-1
Carlos Hendricks,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,5,0,5,1.0,0.0,carlos-hendricks-1
Caleb Hendrix,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,3,1,4,1.5,1.5,caleb-hendrix-1
Alvin Johnson,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,alvin-johnson-1
Luke Johnson,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,0,1,1,0.0,0.0,luke-johnson-1
Tom Johnson,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,1,2,3,1.5,0.5,tom-johnson-1
Travonti Johnson,2005-10-21,7,Central Florida,,Tulane,W,3,0,3,0.0,0.0,travonti-johnson-1
Sam Kendrick,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,0,1,0.0,0.0,sam-kendrick-1
Orlandus King,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,2,8,10,0.5,0.0,orlandus-king-1
Lee,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,lee-3
Akeem Lockett,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,2,3,5,0.5,0.5,akeem-lockett-1
Sean Lucas,2005-10-21,6,Tulane,@,Central Florida,L,7,1,8,0.0,0.0,sean-lucas-1
Marcus Mark,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,0,1,1,0.0,0.0,marcus-mark-1
Antonio Mason,2005-10-21,6,Tulane,@,Central Florida,L,4,1,5,1.0,0.0,antonio-mason-1
Jermaine McElveen,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,0,1,0.0,0.0,jermaine-mcelveen-1
Larry McSwain,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,3,4,0.5,0.0,larry-mcswain-1
David Miller,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,3,4,0.0,0.0,david-miller-5
Craig Morris,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,craig-morris-1
Frank Morton,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,frank-morton-1
Johnell Neal,2005-10-21,7,Central Florida,,Tulane,W,1,1,2,0.0,0.0,johnell-neal-1
Frisner Nelson,2005-10-21,7,Central Florida,,Tulane,W,3,0,3,0.0,0.0,frisner-nelson-1
Emeka Okammor,2005-10-21,7,Central Florida,,Tulane,W,0,1,1,0.0,0.0,emeka-okammor-1
Michael Parenton,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,michael-parenton-1
Renford Parkes,2005-10-21,7,Central Florida,,Tulane,W,2,1,3,0.0,0.0,renford-parkes-1
Barrett Pepper,2005-10-21,6,Tulane,@,Central Florida,L,1,0,1,0.0,0.0,barrett-pepper-1
Matt Prater,2005-10-21,7,Central Florida,,Tulane,W,2,0,2,0.0,0.0,matt-prater-1
Martavious Prince,2005-10-21,6,Southern Mississippi,@,Alabama-Birmingham,W,0,1,1,0.0,0.0,martavious-prince-1
Sha'Reff Rashad,2005-10-21,7,Central Florida,,Tulane,W,1,0,1,0.0,0.0,shareff-rashad-1
Brandon Register,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,1,0,1,0.0,0.0,brandon-register-1
Clarence Respress,2005-10-21,7,Alabama-Birmingham,,Southern Mississippi,L,0,2,2,0.0,0.0,clarence-respress-1
